date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2022-12-17 00:00:15,4.0,260,,1.4,2995,3.7,286,252.0,332.0,5.9,26.0,25.3,95.9,1007.8,1007.4,1007.3,14500,9999,12730,14570,,P2000,P2000,4,0,0,SCT160,,,,None,26.0,95.9,,260,4.0,2995
2022-12-17 00:01:15,4.6,264,,1.3,3060,3.8,283,252.0,332.0,5.6,26.0,25.4,96.1,1007.8,1007.4,1007.3,12920,9999,12730,14570,,P2000,P2000,4,0,0,SCT160,,,,None,26.0,96.1,,264,4.6,3060
2022-12-17 00:02:15,4.8,277,,0.3,3141,3.8,281,252.0,332.0,5.7,26.0,25.4,96.4,1007.8,1007.3,1007.3,14290,9999,12730,14570,,P2000,P2000,4,0,0,SCT160,,,,None,26.0,96.4,,277,4.8,3141
2022-12-17 00:03:15,4.7,295,,1.2,3210,3.8,281,252.0,332.0,6.1,26.0,25.4,96.4,1007.8,1007.3,1007.2,16620,9999,12730,16620,,P2000,P2000,4,0,0,SCT160,,,,None,26.0,96.4,,295,4.7,3210
2022-12-17 00:04:15,5.3,305,,2.2,3272,4.1,280,252.0,318.0,6.8,26.0,25.4,96.4,1007.5,1007.3,1007.2,17080,9999,12730,17080,,P2000,P2000,4,0,0,FEW160,,,,None,26.0,96.4,,305,5.3,3272
2022-12-17 00:05:15,5.6,310,,2.8,3325,4.3,281,252.0,318.0,6.8,26.0,25.3,96.2,1007.5,1007.3,1007.2,17290,9999,12730,17290,,P2000,P2000,4,0,0,FEW160,,,,None,26.0,96.2,,310,5.6,3325
2022-12-17 00:06:15,4.9,315,,2.8,3363,4.4,285,252.0,333.0,6.8,26.0,25.3,95.8,1007.5,1007.3,1007.2,16990,9999,12730,17290,,P2000,P2000,4,0,0,FEW160,,,,None,26.0,95.8,,315,4.9,3363
2022-12-17 00:07:15,4.6,318,,2.8,3394,4.6,289,252.0,333.0,6.8,26.0,25.2,95.7,1007.5,1007.3,1007.2,17310,9999,12730,17310,,P2000,P2000,4,0,0,SCT160,,,,None,26.0,95.7,,318,4.6,3394
2022-12-17 00:08:15,4.4,314,,2.5,3424,4.7,294,252.0,333.0,6.8,26.0,25.3,95.7,1007.8,1007.3,1007.2,17030,9999,12730,17310,,P2000,P2000,4,0,0,SCT160,,,,None,26.0,95.7,,314,4.4,3424
2022-12-17 00:09:15,4.0,306,,1.8,3488,4.7,299,257.0,333.0,6.8,26.1,25.4,95.8,1007.8,1007.3,1007.3,15070,9999,12920,17310,,P2000,P2000,4,0,16277,SCT160,,,,None,26.1,95.8,,306,4.0,3488
2022-12-17 00:10:15,4.0,301,,1.4,3491,4.7,302,258.0,333.0,6.8,26.1,25.4,95.9,1007.8,1007.3,1007.3,13930,9999,12920,17310,,P2000,P2000,4,0,0,SCT160,,,,None,26.1,95.9,,301,4.0,3491
2022-12-17 00:11:15,3.6,288,,0.5,3530,4.5,303,261.0,333.0,6.8,26.1,25.5,96.0,1007.8,1007.3,1007.3,14480,9999,13930,17310,,P2000,P2000,4,0,0,SCT160,,,,None,26.1,96.0,,288,3.6,3530
2022-12-17 00:12:15,3.2,267,,0.7,3574,4.4,301,254.0,333.0,6.8,26.1,25.5,95.8,1007.8,1007.3,1007.3,13980,9999,13930,17310,,P2000,P2000,4,0,0,SCT160,,,,None,26.1,95.8,,267,3.2,3574
2022-12-17 00:13:15,2.7,259,,1.0,3634,4.1,297,247.0,333.0,6.8,26.2,25.5,95.7,1007.8,1007.3,1007.3,15340,9999,13930,17310,,P2000,P2000,4,0,0,SCT160,,,,None,26.2,95.7,,259,2.7,3634
