date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-01-16 00:00:15,4.7,256,,1.9,4629,4.1,262,236.0,290.0,6.0,26.9,26.9,100.0,1009.1,1008.9,1008.8,4710,4700,4540,5070,,P2000,P2000,3,0,426,BKN011,OVC090,,,BR,26.9,100.0,,256,4.7,4629
2023-01-16 00:01:15,4.4,259,,1.6,4714,4.2,261,236.0,290.0,6.0,26.9,26.9,100.0,1009.1,1008.9,1008.9,4710,4700,4540,5070,,P2000,P2000,3,0,999,OVC011,,,,BR,26.9,100.0,,259,4.4,4714
2023-01-16 00:02:15,4.1,260,,1.4,4785,4.3,261,236.0,278.0,6.0,26.9,26.9,100.0,1009.1,1008.9,1008.8,4840,4800,4540,5070,,P2000,P2000,3,0,999,OVC011,,,,BR,26.9,100.0,,260,4.1,4785
2023-01-16 00:03:15,4.4,260,,1.5,4720,4.4,259,236.0,272.0,6.0,26.9,26.9,100.0,1009.1,1008.9,1008.8,4850,4800,4710,5070,,P2000,P2000,3,0,475,OVC011,,,,BR,26.9,100.0,,260,4.4,4720
2023-01-16 00:04:15,4.6,256,,1.9,4808,4.5,258,236.0,272.0,6.0,27.0,27.0,100.0,1009.1,1008.9,1008.8,4680,4800,4680,5070,,P2000,P2000,3,0,540,SCT007,OVC011,,,BR,27.0,100.0,,256,4.6,4808
2023-01-16 00:05:15,4.9,256,,2.0,4869,4.6,258,236.0,276.0,6.7,27.0,27.0,100.0,1009.1,1008.9,1008.8,4490,4700,4490,5070,,P2000,P2000,3,0,426,BKN007,OVC011,,,BR,27.0,100.0,,256,4.9,4869
2023-01-16 00:06:15,6.3,263,,1.8,4939,4.8,258,236.0,276.0,8.8,27.1,27.1,100.0,1009.1,1008.9,1008.8,4730,4700,4490,4960,,P2000,P2000,3,0,1081,FEW004,OVC011,,,BR,27.1,100.0,,263,6.3,4939
2023-01-16 00:07:15,7.4,267,,1.7,4976,5.1,259,236.0,276.0,8.8,27.1,27.1,100.0,1009.1,1008.9,1008.8,5140,4700,4490,5140,,P2000,P2000,3,0,426,BKN006,OVC011,,,BR,27.1,100.0,,267,7.4,4976
2023-01-16 00:08:15,7.4,269,,1.4,4998,5.4,261,236.0,276.0,8.8,27.2,27.2,100.0,1009.1,1008.9,1008.8,6100,4800,4490,6100,,P2000,P2000,3,0,967,BKN006,OVC011,,,BR,27.2,100.0,,269,7.4,4998
2023-01-16 00:09:15,7.2,272,,1.0,4956,5.6,263,236.0,276.0,8.8,27.2,27.2,100.0,1009.1,1008.9,1008.8,5860,4900,4490,6100,,P2000,P2000,3,0,967,BKN006,OVC011,,,BR,27.2,100.0,,272,7.2,4956
