date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-01-05 00:00:15,5.3,302,,2.0,,4.7,305,289.0,320.0,7.2,25.9,23.6,86.7,1010.5,1010.3,1010.1,,,,,,,,,,,,,,,,25.9,86.7,,302,5.3,
2023-01-05 00:01:15,5.5,302,,2.1,,4.8,304,289.0,320.0,7.2,26.0,23.6,86.6,1010.5,1010.3,1010.1,,,,,,,,,,,,,,,,26.0,86.6,,302,5.5,
2023-01-05 00:02:15,5.8,296,,1.6,,5.0,303,288.0,320.0,7.2,26.0,23.6,86.5,1010.5,1010.3,1010.2,,,,,,,,,,,,,,,,26.0,86.5,,296,5.8,
2023-01-05 00:03:15,5.0,292,,1.0,,5.1,301,286.0,320.0,7.2,26.0,23.6,86.3,1010.5,1010.3,1010.2,,,,,,,,,,,,,,,,26.0,86.3,,292,5.0,
2023-01-05 00:04:15,3.7,290,,0.6,,5.0,300,274.0,316.0,7.2,26.0,23.6,86.2,1010.8,1010.4,1010.2,,,,,,,,,,,,,,,,26.0,86.2,,290,3.7,
2023-01-05 00:05:15,3.2,286,,0.3,,4.9,298,259.0,316.0,7.2,26.0,23.6,86.2,1010.8,1010.4,1010.2,,,,,,,,,,,,,,,,26.0,86.2,,286,3.2,
2023-01-05 00:06:15,3.7,296,,1.0,,4.8,298,259.0,320.0,7.2,26.0,23.7,86.3,1010.8,1010.4,1010.2,,,,,,,,,,,,,,,,26.0,86.3,,296,3.7,
2023-01-05 00:07:15,4.4,307,,2.0,,4.7,298,259.0,320.0,7.2,26.1,23.7,86.4,1010.8,1010.4,1010.2,,,,,,,,,,,,,,,,26.1,86.4,,307,4.4,
2023-01-05 00:08:15,3.9,306,,1.7,,4.5,298,259.0,320.0,7.2,26.1,23.7,86.4,1010.8,1010.4,1010.2,,,,,,,,,,,,,,,,26.1,86.4,,306,3.9,
2023-01-05 00:09:15,3.5,310,,1.8,,4.3,299,259.0,339.0,7.0,26.1,23.7,86.4,1010.8,1010.4,1010.2,,,,,,,,,,,,,,,,26.1,86.4,,310,3.5,
