date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2022-12-30 00:00:15,7.9,276,,0.6,,8.1,279,259.0,295.0,11.5,25.6,23.7,89.0,1011.9,1011.4,1011.2,,,,,,,,,,,,,,,,25.6,89.0,,276,7.9,
2022-12-30 00:01:15,7.5,276,,0.5,,8.0,278,259.0,295.0,11.5,25.6,23.7,89.0,1011.9,1011.4,1011.2,,,,,,,,,,,,,,,,25.6,89.0,,276,7.5,
2022-12-30 00:02:15,7.9,275,,0.7,,7.9,277,258.0,295.0,11.5,25.6,23.7,89.0,1011.9,1011.4,1011.3,,,,,,,,,,,,,,,,25.6,89.0,,275,7.9,
2022-12-30 00:03:15,8.5,274,,0.9,,7.9,277,258.0,295.0,10.8,25.6,23.7,89.0,1011.9,1011.4,1011.3,,,,,,,,,,,,,,,,25.6,89.0,,274,8.5,
2022-12-30 00:04:15,8.5,277,,0.4,,8.0,277,258.0,288.0,11.2,25.6,23.7,89.0,1011.9,1011.4,1011.3,,,,,,,,,,,,,,,,25.6,89.0,,277,8.5,
2022-12-30 00:05:15,8.2,279,,0.1,,8.1,277,258.0,292.0,11.2,25.6,23.7,89.0,1011.9,1011.5,1011.3,,,,,,,,,,,,,,,,25.6,89.0,,279,8.2,
2022-12-30 00:06:15,8.1,280,,0.0,,8.1,277,258.0,292.0,11.2,25.6,23.7,89.0,1011.9,1011.5,1011.3,,,,,,,,,,,,,,,,25.6,89.0,,280,8.1,
2022-12-30 00:07:15,8.3,280,,0.0,,8.2,277,258.0,292.0,11.2,25.6,23.7,89.0,1011.9,1011.5,1011.3,,,,,,,,,,,,,,,,25.6,89.0,,280,8.3,
2022-12-30 00:08:15,9.0,282,,0.3,,8.3,278,258.0,292.0,11.4,25.6,23.7,89.0,1011.9,1011.5,1011.4,,,,,,,,,,,,,,,,25.6,89.0,,282,9.0,
2022-12-30 00:09:15,8.7,282,,0.3,,8.3,278,258.0,292.0,11.4,25.6,23.7,89.0,1011.9,1011.5,1011.4,,,,,,,,,,,,,,,,25.6,89.0,,282,8.7,
