date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-01-03 00:00:15,6.2,237,,4.2,,5.7,241,217.0,292.0,7.8,26.1,23.8,87.1,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,26.1,87.1,,237,6.2,
2023-01-03 00:01:15,6.4,237,,4.4,,5.8,240,217.0,292.0,8.0,26.1,23.8,87.1,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,26.1,87.1,,237,6.4,
2023-01-03 00:02:15,6.1,244,,3.6,,5.7,241,217.0,292.0,8.0,26.1,23.8,87.1,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,26.1,87.1,,244,6.1,
2023-01-03 00:03:15,5.2,252,,2.4,,5.8,243,226.0,292.0,8.3,26.2,23.9,87.1,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,26.2,87.1,,252,5.2,
2023-01-03 00:04:15,5.9,255,,2.5,,5.9,245,226.0,292.0,8.5,26.2,23.9,87.0,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,26.2,87.0,,255,5.9,
2023-01-03 00:05:15,6.4,262,,2.0,,6.0,246,226.0,278.0,8.5,26.3,23.9,86.9,1010.5,1010.0,1009.9,,,,,,,,,,,,,,,,26.3,86.9,,262,6.4,
2023-01-03 00:06:15,5.8,271,,0.9,,6.1,249,226.0,279.0,8.5,26.3,23.9,86.8,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,26.3,86.8,,271,5.8,
2023-01-03 00:07:15,5.5,261,,1.8,,6.0,250,226.0,279.0,8.5,26.3,23.9,86.6,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,26.3,86.6,,261,5.5,
2023-01-03 00:08:15,5.6,242,,3.4,,5.9,250,226.0,279.0,8.5,26.3,23.9,86.4,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,26.3,86.4,,242,5.6,
2023-01-03 00:09:15,6.3,248,,3.3,,5.9,252,226.0,279.0,9.2,26.4,24.0,86.4,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,26.4,86.4,,248,6.3,
2023-01-03 00:10:15,7.5,257,,2.9,,6.2,254,226.0,279.0,9.3,26.4,24.0,86.2,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,26.4,86.2,,257,7.5,
2023-01-03 00:11:15,7.6,263,,2.2,,6.2,257,226.0,282.0,9.3,26.4,24.0,86.2,1010.5,1010.1,1010.0,,,,,,,,,,,,,,,,26.4,86.2,,263,7.6,
2023-01-03 00:12:15,6.5,275,,0.6,,6.3,260,231.0,288.0,9.3,26.5,24.0,86.1,1010.5,1010.1,1010.0,,,,,,,,,,,,,,,,26.5,86.1,,275,6.5,
2023-01-03 00:13:15,5.3,273,,0.6,,6.2,261,231.0,288.0,9.3,26.5,24.0,86.1,1010.5,1010.1,1010.0,,,,,,,,,,,,,,,,26.5,86.1,,273,5.3,
2023-01-03 00:14:15,5.1,268,,1.1,,6.1,263,231.0,294.0,9.3,26.5,24.0,85.9,1010.5,1010.1,1010.0,,,,,,,,,,,,,,,,26.5,85.9,,268,5.1,
