date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-01-13 00:00:15,7.3,142,,4.9,,7.5,134,98.0,156.0,12.5,27.6,22.7,73.9,1010.8,1010.4,1010.2,,,,,,,,,,,,,,,,27.6,73.9,,142,7.3,
2023-01-13 00:01:15,5.9,141,,3.9,,7.6,138,109.0,156.0,12.5,27.6,22.7,74.1,1010.8,1010.4,1010.2,,,,,,,,,,,,,,,,27.6,74.1,,141,5.9,
2023-01-13 00:02:15,6.0,140,,3.9,,7.6,140,117.0,156.0,12.5,27.6,22.8,74.2,1010.8,1010.4,1010.3,,,,,,,,,,,,,,,,27.6,74.2,,140,6.0,
2023-01-13 00:03:15,7.6,138,,4.7,,7.8,140,123.0,156.0,12.5,27.7,22.8,74.2,1010.8,1010.4,1010.3,,,,,,,,,,,,,,,,27.7,74.2,,138,7.6,
2023-01-13 00:04:15,8.8,142,,5.9,,8.0,141,123.0,157.0,12.5,27.7,22.8,74.0,1010.8,1010.4,1010.3,,,,,,,,,,,,,,,,27.7,74.0,,142,8.8,
2023-01-13 00:05:15,9.0,145,,6.4,,7.8,141,123.0,157.0,11.1,27.7,22.8,73.9,1010.8,1010.4,1010.3,,,,,,,,,,,,,,,,27.7,73.9,,145,9.0,
2023-01-13 00:06:15,7.9,142,,5.3,,7.7,141,123.0,172.0,11.1,27.7,22.7,73.7,1010.8,1010.4,1010.3,,,,,,,,,,,,,,,,27.7,73.7,,142,7.9,
2023-01-13 00:07:15,6.5,143,,4.4,,7.4,142,123.0,172.0,11.1,27.7,22.7,73.6,1010.8,1010.4,1010.3,,,,,,,,,,,,,,,,27.7,73.6,,143,6.5,
2023-01-13 00:08:15,6.5,148,,4.8,,7.3,143,123.0,172.0,11.1,27.8,22.7,73.3,1010.8,1010.4,1010.3,,,,,,,,,,,,,,,,27.8,73.3,,148,6.5,
2023-01-13 00:09:15,7.0,150,,5.4,,7.2,143,123.0,172.0,11.1,27.8,22.7,73.2,1010.8,1010.4,1010.3,,,,,,,,,,,,,,,,27.8,73.2,,150,7.0,
2023-01-13 00:10:15,7.9,151,,6.1,,7.4,145,126.0,172.0,11.1,27.8,22.8,73.0,1010.8,1010.4,1010.3,,,,,,,,,,,,,,,,27.8,73.0,,151,7.9,
2023-01-13 00:11:15,8.1,153,,6.5,,7.6,146,126.0,172.0,11.1,27.9,22.8,72.7,1010.8,1010.4,1010.3,,,,,,,,,,,,,,,,27.9,72.7,,153,8.1,
2023-01-13 00:12:15,7.4,151,,5.8,,7.7,147,128.0,172.0,11.1,27.9,22.7,72.4,1010.8,1010.5,1010.3,,,,,,,,,,,,,,,,27.9,72.4,,151,7.4,
2023-01-13 00:13:15,7.6,144,,5.3,,7.6,147,128.0,172.0,10.7,28.0,22.7,72.1,1010.8,1010.5,1010.3,,,,,,,,,,,,,,,,28.0,72.1,,144,7.6,
2023-01-13 00:14:15,7.7,142,,5.2,,7.4,147,128.0,172.0,10.7,28.0,22.7,72.0,1010.8,1010.5,1010.3,,,,,,,,,,,,,,,,28.0,72.0,,142,7.7,
2023-01-13 00:15:15,8.0,141,,5.2,,7.4,146,125.0,172.0,10.1,28.0,22.6,72.0,1010.8,1010.5,1010.3,,,,,,,,,,,,,,,,28.0,72.0,,141,8.0,
2023-01-13 00:16:15,7.9,132,,4.2,,7.5,145,125.0,169.0,10.1,28.0,22.6,72.1,1010.8,1010.5,1010.4,,,,,,,,,,,,,,,,28.0,72.1,,132,7.9,
2023-01-13 00:17:15,8.3,129,,4.0,,7.8,144,125.0,163.0,10.1,28.1,22.7,72.2,1010.8,1010.5,1010.4,,,,,,,,,,,,,,,,28.1,72.2,,129,8.3,
2023-01-13 00:18:15,8.8,131,,4.5,,7.9,142,125.0,163.0,10.1,28.1,22.7,72.3,1010.8,1010.5,1010.4,,,,,,,,,,,,,,,,28.1,72.3,,131,8.8,
2023-01-13 00:19:15,8.1,134,,4.5,,8.0,140,125.0,160.0,10.1,28.1,22.7,72.5,1010.8,1010.6,1010.4,,,,,,,,,,,,,,,,28.1,72.5,,134,8.1,
2023-01-13 00:20:15,8.0,140,,5.1,,8.0,139,125.0,160.0,9.9,28.1,22.8,72.6,1010.8,1010.6,1010.4,,,,,,,,,,,,,,,,28.1,72.6,,140,8.0,
2023-01-13 00:21:15,8.1,146,,5.8,,8.0,139,125.0,161.0,9.9,28.1,22.8,72.5,1010.8,1010.6,1010.4,,,,,,,,,,,,,,,,28.1,72.5,,146,8.1,
2023-01-13 00:22:15,7.3,149,,5.5,,7.9,139,125.0,161.0,9.9,28.2,22.9,72.5,1010.8,1010.6,1010.5,,,,,,,,,,,,,,,,28.2,72.5,,149,7.3,
2023-01-13 00:23:15,6.8,148,,5.1,,7.8,140,125.0,161.0,9.9,28.2,22.8,72.4,1010.8,1010.6,1010.5,,,,,,,,,,,,,,,,28.2,72.4,,148,6.8,
2023-01-13 00:24:15,7.0,140,,4.5,,7.8,138,123.0,161.0,9.9,28.2,22.9,72.4,1010.8,1010.7,1010.5,,,,,,,,,,,,,,,,28.2,72.4,,140,7.0,
2023-01-13 00:25:15,7.4,132,,3.9,,7.8,138,123.0,161.0,9.9,28.2,22.9,72.5,1010.8,1010.7,1010.5,,,,,,,,,,,,,,,,28.2,72.5,,132,7.4,
2023-01-13 00:26:15,7.4,134,,4.1,,7.7,139,123.0,161.0,9.9,28.2,22.9,72.5,1011.2,1010.7,1010.5,,,,,,,,,,,,,,,,28.2,72.5,,134,7.4,
2023-01-13 00:27:15,6.2,133,,3.4,,7.3,139,116.0,161.0,9.9,28.2,22.8,72.3,1011.2,1010.7,1010.5,,,,,,,,,,,,,,,,28.2,72.3,,133,6.2,
2023-01-13 00:28:15,5.5,135,,3.2,,7.0,140,116.0,161.0,9.4,28.2,22.7,72.5,1011.2,1010.7,1010.5,,,,,,,,,,,,,,,,28.2,72.5,,135,5.5,
2023-01-13 00:29:15,5.5,140,,3.5,,6.8,140,116.0,161.0,9.2,28.2,22.7,72.5,1011.2,1010.7,1010.5,,,,,,,,,,,,,,,,28.2,72.5,,140,5.5,
2023-01-13 00:30:15,5.5,142,,3.7,,6.5,140,116.0,165.0,8.7,28.2,22.8,72.4,1011.2,1010.7,1010.6,,,,,,,,,,,,,,,,28.2,72.4,,142,5.5,
2023-01-13 00:31:15,4.9,150,,3.8,,6.2,141,116.0,165.0,8.7,28.2,22.8,72.3,1011.2,1010.7,1010.5,,,,,,,,,,,,,,,,28.2,72.3,,150,4.9,
2023-01-13 00:32:15,4.5,161,,3.9,,5.9,142,116.0,175.0,8.7,28.3,22.9,72.3,1011.2,1010.7,1010.5,,,,,,,,,,,,,,,,28.3,72.3,,161,4.5,
2023-01-13 00:33:15,4.8,161,,4.2,,5.8,143,116.0,176.0,8.7,28.3,23.0,72.4,1011.2,1010.7,1010.5,,,,,,,,,,,,,,,,28.3,72.4,,161,4.8,
2023-01-13 00:34:15,5.3,152,,4.2,,5.6,145,116.0,176.0,8.7,28.3,23.0,72.1,1010.8,1010.7,1010.5,,,,,,,,,,,,,,,,28.3,72.1,,152,5.3,
2023-01-13 00:35:15,5.5,145,,3.9,,5.4,146,116.0,176.0,8.3,28.4,23.0,72.0,1010.8,1010.7,1010.5,,,,,,,,,,,,,,,,28.4,72.0,,145,5.5,
2023-01-13 00:36:15,6.0,140,,3.9,,5.3,146,116.0,176.0,7.4,28.4,23.2,72.2,1010.8,1010.6,1010.5,,,,,,,,,,,,,,,,28.4,72.2,,140,6.0,
2023-01-13 00:37:15,6.1,145,,4.3,,5.4,148,120.0,176.0,7.4,28.4,23.1,72.1,1010.8,1010.7,1010.5,,,,,,,,,,,,,,,,28.4,72.1,,145,6.1,
2023-01-13 00:38:15,5.8,150,,4.4,,5.4,149,120.0,176.0,7.4,28.4,23.1,72.0,1010.8,1010.7,1010.5,,,,,,,,,,,,,,,,28.4,72.0,,150,5.8,
2023-01-13 00:39:15,5.8,155,,4.8,,5.4,151,130.0,176.0,7.4,28.4,23.1,72.0,1010.8,1010.7,1010.5,,,,,,,,,,,,,,,,28.4,72.0,,155,5.8,
2023-01-13 00:40:15,5.4,154,,4.4,,5.4,152,130.0,176.0,7.4,28.4,23.1,72.1,1010.8,1010.7,1010.5,,,,,,,,,,,,,,,,28.4,72.1,,154,5.4,
2023-01-13 00:41:15,4.5,149,,3.4,,5.3,151,127.0,176.0,7.4,28.4,22.9,71.8,1011.2,1010.7,1010.5,,,,,,,,,,,,,,,,28.4,71.8,,149,4.5,
2023-01-13 00:42:15,4.3,142,,2.9,,5.3,148,124.0,176.0,7.4,28.4,23.1,72.0,1011.2,1010.7,1010.5,,,,,,,,,,,,,,,,28.4,72.0,,142,4.3,
2023-01-13 00:43:15,5.8,141,,3.8,,5.5,147,124.0,171.0,7.9,28.5,23.1,71.9,1011.2,1010.7,1010.5,,,,,,,,,,,,,,,,28.5,71.9,,141,5.8,
2023-01-13 00:44:15,6.2,149,,4.7,,5.5,147,124.0,171.0,7.9,28.6,23.1,71.8,1011.2,1010.7,1010.5,,,,,,,,,,,,,,,,28.6,71.8,,149,6.2,
2023-01-13 00:45:15,5.7,149,,4.3,,5.6,148,124.0,171.0,7.9,28.6,23.1,71.5,1011.2,1010.7,1010.5,,,,,,,,,,,,,,,,28.6,71.5,,149,5.7,
2023-01-13 00:46:15,5.2,144,,3.6,,5.4,148,124.0,171.0,7.9,28.7,23.2,71.4,1011.2,1010.7,1010.6,,,,,,,,,,,,,,,,28.7,71.4,,144,5.2,
2023-01-13 00:47:15,5.0,134,,2.8,,5.4,146,120.0,171.0,8.0,28.7,23.1,71.1,1011.2,1010.7,1010.6,,,,,,,,,,,,,,,,28.7,71.1,,134,5.0,
2023-01-13 00:48:15,7.0,128,,3.3,,5.6,143,120.0,171.0,9.3,28.7,23.2,70.8,1011.2,1010.7,1010.6,,,,,,,,,,,,,,,,28.7,70.8,,128,7.0,
2023-01-13 00:49:15,8.0,132,,4.2,,5.8,141,120.0,165.0,9.3,28.7,23.2,70.8,1011.2,1010.8,1010.6,,,,,,,,,,,,,,,,28.7,70.8,,132,8.0,
2023-01-13 00:50:15,7.2,134,,4.0,,6.0,139,117.0,165.0,9.3,28.7,23.2,70.9,1011.2,1010.8,1010.6,,,,,,,,,,,,,,,,28.7,70.9,,134,7.2,
2023-01-13 00:51:15,5.7,134,,3.2,,6.1,138,117.0,164.0,9.3,28.7,23.2,70.9,1011.2,1010.8,1010.6,,,,,,,,,,,,,,,,28.7,70.9,,134,5.7,
2023-01-13 00:52:15,4.9,150,,3.8,,6.1,141,117.0,175.0,9.3,28.7,23.2,70.8,1011.2,1010.8,1010.6,,,,,,,,,,,,,,,,28.7,70.8,,150,4.9,
2023-01-13 00:53:15,4.4,153,,3.5,,5.8,140,113.0,175.0,9.3,28.7,23.1,70.9,1011.2,1010.8,1010.6,,,,,,,,,,,,,,,,28.7,70.9,,153,4.4,
2023-01-13 00:54:15,5.1,139,,3.2,,5.9,139,113.0,175.0,9.3,28.7,23.2,71.1,1011.2,1010.8,1010.6,,,,,,,,,,,,,,,,28.7,71.1,,139,5.1,
2023-01-13 00:55:15,6.5,135,,3.7,,5.9,137,113.0,175.0,9.3,28.7,23.3,71.0,1011.2,1010.8,1010.7,,,,,,,,,,,,,,,,28.7,71.0,,135,6.5,
2023-01-13 00:56:15,6.3,135,,3.6,,6.1,137,113.0,175.0,9.3,28.8,23.3,70.9,1011.2,1010.8,1010.7,,,,,,,,,,,,,,,,28.8,70.9,,135,6.3,
2023-01-13 00:57:15,6.3,132,,3.3,,6.2,137,113.0,175.0,9.3,28.7,23.2,70.8,1011.2,1010.8,1010.7,,,,,,,,,,,,,,,,28.7,70.8,,132,6.3,
2023-01-13 00:58:15,6.0,129,,2.9,,5.9,137,112.0,175.0,9.1,28.7,23.2,70.8,1011.2,1010.8,1010.7,,,,,,,,,,,,,,,,28.7,70.8,,129,6.0,
2023-01-13 00:59:15,5.6,129,,2.7,,5.7,136,110.0,175.0,8.1,28.7,23.1,70.6,1011.2,1010.8,1010.7,,,,,,,,,,,,,,,,28.7,70.6,,129,5.6,
2023-01-13 01:00:15,5.5,135,,3.2,,5.6,137,110.0,175.0,8.1,28.7,22.9,70.4,1011.2,1010.9,1010.7,,,,,,,,,,,,,,,,28.7,70.4,,135,5.5,
2023-01-13 01:01:15,5.0,141,,3.3,,5.5,138,110.0,175.0,8.1,28.7,22.9,70.4,1011.2,1010.8,1010.7,,,,,,,,,,,,,,,,28.7,70.4,,141,5.0,
2023-01-13 01:02:15,4.8,144,,3.3,,5.5,137,110.0,163.0,8.1,28.8,23.0,70.6,1011.2,1010.8,1010.7,,,,,,,,,,,,,,,,28.8,70.6,,144,4.8,
2023-01-13 01:03:15,5.5,157,,4.6,,5.8,139,110.0,174.0,8.1,28.9,23.1,70.4,1011.2,1010.8,1010.7,,,,,,,,,,,,,,,,28.9,70.4,,157,5.5,
2023-01-13 01:04:15,6.7,166,,6.1,,5.9,141,110.0,175.0,8.8,29.0,23.1,70.3,1011.2,1010.8,1010.7,,,,,,,,,,,,,,,,29.0,70.3,,166,6.7,
2023-01-13 01:05:15,6.4,162,,5.7,,5.8,144,110.0,175.0,8.8,29.0,23.2,70.2,1011.2,1010.8,1010.7,,,,,,,,,,,,,,,,29.0,70.2,,162,6.4,
2023-01-13 01:06:15,5.3,154,,4.3,,5.6,145,110.0,175.0,8.8,29.0,23.2,70.0,1011.2,1010.8,1010.7,,,,,,,,,,,,,,,,29.0,70.0,,154,5.3,
2023-01-13 01:07:15,5.5,157,,4.6,,5.6,149,110.0,190.0,8.8,29.0,23.1,69.7,1011.2,1010.9,1010.7,,,,,,,,,,,,,,,,29.0,69.7,,157,5.5,
2023-01-13 01:08:15,5.9,166,,5.4,,5.6,153,110.0,190.0,8.8,29.0,23.0,69.5,1011.2,1010.9,1010.7,,,,,,,,,,,,,,,,29.0,69.5,,166,5.9,
