date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-01-23 00:00:15,3.0,239,,2.0,,3.2,245,213.0,271.0,4.5,27.0,25.5,90.8,1007.1,1006.7,1006.6,,,,,,,,,,,,,,,,27.0,90.8,,239,3.0,
2023-01-23 00:01:15,3.3,228,,2.6,,3.3,243,213.0,271.0,4.5,27.1,25.5,90.5,1007.1,1006.8,1006.6,,,,,,,,,,,,,,,,27.1,90.5,,228,3.3,
2023-01-23 00:02:15,3.6,225,,2.9,,3.4,240,209.0,271.0,4.5,27.1,25.5,90.3,1007.1,1006.8,1006.6,,,,,,,,,,,,,,,,27.1,90.3,,225,3.6,
2023-01-23 00:03:15,3.7,233,,2.7,,3.4,239,209.0,271.0,4.8,27.2,25.5,90.1,1007.1,1006.8,1006.6,,,,,,,,,,,,,,,,27.2,90.1,,233,3.7,
2023-01-23 00:04:15,3.8,232,,2.8,,3.4,237,209.0,271.0,4.9,27.2,25.6,90.1,1007.1,1006.8,1006.7,,,,,,,,,,,,,,,,27.2,90.1,,232,3.8,
2023-01-23 00:05:15,4.2,227,,3.4,,3.5,235,209.0,271.0,5.1,27.3,25.6,90.0,1007.1,1006.8,1006.7,,,,,,,,,,,,,,,,27.3,90.0,,227,4.2,
2023-01-23 00:06:15,3.9,229,,3.0,,3.5,235,209.0,271.0,5.1,27.3,25.5,89.9,1007.1,1006.9,1006.7,,,,,,,,,,,,,,,,27.3,89.9,,229,3.9,
2023-01-23 00:07:15,3.3,229,,2.6,,3.5,233,209.0,271.0,5.1,27.3,25.5,89.7,1007.1,1006.9,1006.7,,,,,,,,,,,,,,,,27.3,89.7,,229,3.3,
2023-01-23 00:08:15,3.4,226,,2.8,,3.5,230,209.0,271.0,5.1,27.3,25.5,89.6,1007.1,1006.9,1006.7,,,,,,,,,,,,,,,,27.3,89.6,,226,3.4,
2023-01-23 00:09:15,4.1,220,,3.6,,3.7,227,209.0,266.0,5.1,27.3,25.5,89.6,1007.1,1006.9,1006.7,,,,,,,,,,,,,,,,27.3,89.6,,220,4.1,
2023-01-23 00:10:15,4.0,219,,3.5,,3.7,226,209.0,266.0,5.1,27.4,25.5,89.5,1007.1,1006.9,1006.7,,,,,,,,,,,,,,,,27.4,89.5,,219,4.0,
2023-01-23 00:11:15,3.7,217,,3.3,,3.8,225,205.0,266.0,5.1,27.4,25.6,89.5,1007.1,1006.9,1006.8,,,,,,,,,,,,,,,,27.4,89.5,,217,3.7,
2023-01-23 00:12:15,3.9,213,,3.6,,3.8,224,193.0,266.0,5.1,27.5,25.7,89.5,1007.1,1006.9,1006.8,,,,,,,,,,,,,,,,27.5,89.5,,213,3.9,
2023-01-23 00:13:15,4.1,208,,3.9,,3.9,220,193.0,249.0,5.1,27.5,25.7,89.2,1007.5,1007.0,1006.8,,,,,,,,,,,,,,,,27.5,89.2,,208,4.1,
2023-01-23 00:14:15,4.4,207,,4.2,,3.9,219,193.0,249.0,5.2,27.6,25.7,89.0,1007.5,1007.0,1006.8,,,,,,,,,,,,,,,,27.6,89.0,,207,4.4,
2023-01-23 00:15:15,4.5,209,,4.3,,3.9,216,193.0,249.0,5.2,27.6,25.7,88.8,1007.5,1007.0,1006.9,,,,,,,,,,,,,,,,27.6,88.8,,209,4.5,
2023-01-23 00:16:15,4.2,209,,4.0,,4.0,214,193.0,241.0,5.2,27.6,25.6,88.3,1007.5,1007.1,1006.9,,,,,,,,,,,,,,,,27.6,88.3,,209,4.2,
2023-01-23 00:17:15,3.8,212,,3.5,,4.0,213,193.0,229.0,5.2,27.6,25.5,87.9,1007.5,1007.1,1006.9,,,,,,,,,,,,,,,,27.6,87.9,,212,3.8,
2023-01-23 00:18:15,3.0,219,,2.6,,3.9,213,193.0,243.0,5.2,27.6,25.5,87.8,1007.5,1007.1,1006.9,,,,,,,,,,,,,,,,27.6,87.8,,219,3.0,
2023-01-23 00:19:15,3.1,218,,2.7,,3.8,213,193.0,243.0,5.2,27.6,25.4,87.6,1007.5,1007.1,1007.0,,,,,,,,,,,,,,,,27.6,87.6,,218,3.1,
2023-01-23 00:20:15,3.5,216,,3.1,,3.8,213,193.0,243.0,5.2,27.7,25.4,87.6,1007.5,1007.1,1007.0,,,,,,,,,,,,,,,,27.7,87.6,,216,3.5,
2023-01-23 00:21:15,3.4,215,,3.1,,3.8,212,193.0,243.0,5.2,27.7,25.5,87.7,1007.5,1007.2,1007.0,,,,,,,,,,,,,,,,27.7,87.7,,215,3.4,
2023-01-23 00:22:15,3.2,209,,3.0,,3.7,212,192.0,243.0,5.2,27.7,25.5,87.5,1007.5,1007.2,1007.0,,,,,,,,,,,,,,,,27.7,87.5,,209,3.2,
2023-01-23 00:23:15,3.1,207,,3.0,,3.6,212,192.0,243.0,5.2,27.8,25.5,87.3,1007.5,1007.2,1007.0,,,,,,,,,,,,,,,,27.8,87.3,,207,3.1,
2023-01-23 00:24:15,3.1,220,,2.7,,3.4,214,192.0,243.0,4.9,27.8,25.4,86.9,1007.5,1007.2,1007.0,,,,,,,,,,,,,,,,27.8,86.9,,220,3.1,
2023-01-23 00:25:15,3.5,232,,2.6,,3.4,217,192.0,243.0,4.6,27.8,25.3,86.6,1007.5,1007.2,1007.0,,,,,,,,,,,,,,,,27.8,86.6,,232,3.5,
2023-01-23 00:26:15,3.9,230,,3.0,,3.3,219,192.0,243.0,4.7,27.8,25.3,86.4,1007.5,1007.2,1007.1,,,,,,,,,,,,,,,,27.8,86.4,,230,3.9,
2023-01-23 00:27:15,3.7,228,,2.9,,3.4,220,192.0,243.0,4.7,27.9,25.4,86.8,1007.5,1007.2,1007.1,,,,,,,,,,,,,,,,27.9,86.8,,228,3.7,
2023-01-23 00:28:15,3.2,231,,2.4,,3.4,221,192.0,263.0,4.7,27.9,25.5,86.9,1007.5,1007.3,1007.1,,,,,,,,,,,,,,,,27.9,86.9,,231,3.2,
2023-01-23 00:29:15,2.6,242,,1.6,,3.3,225,192.0,263.0,4.7,27.9,25.6,87.0,1007.5,1007.3,1007.1,,,,,,,,,,,,,,,,27.9,87.0,,242,2.6,
2023-01-23 00:30:15,2.7,262,,0.8,,3.2,230,192.0,290.0,4.7,28.0,25.6,87.1,1007.5,1007.3,1007.1,,,,,,,,,,,,,,,,28.0,87.1,,262,2.7,
2023-01-23 00:31:15,3.1,274,,0.3,,3.2,236,192.0,290.0,4.7,28.0,25.7,87.0,1007.5,1007.3,1007.1,,,,,,,,,,,,,,,,28.0,87.0,,274,3.1,
2023-01-23 00:32:15,2.9,260,,1.0,,3.2,241,197.0,290.0,4.7,28.1,25.7,86.8,1007.5,1007.3,1007.1,,,,,,,,,,,,,,,,28.1,86.8,,260,2.9,
2023-01-23 00:33:15,2.3,236,,1.6,,3.0,243,208.0,290.0,4.7,28.1,25.7,87.0,1007.5,1007.3,1007.1,,,,,,,,,,,,,,,,28.1,87.0,,236,2.3,
2023-01-23 00:34:15,2.1,256,,0.9,,2.9,248,208.0,303.0,4.7,28.1,25.7,86.6,1007.5,1007.3,1007.1,,,,,,,,,,,,,,,,28.1,86.6,,256,2.1,
2023-01-23 00:35:15,2.4,271,,0.4,,2.8,251,208.0,303.0,4.7,28.2,25.7,86.1,1007.8,1007.3,1007.1,,,,,,,,,,,,,,,,28.2,86.1,,271,2.4,
2023-01-23 00:36:15,2.3,244,,1.4,,2.6,251,207.0,303.0,4.5,28.2,25.6,85.9,1007.8,1007.3,1007.1,,,,,,,,,,,,,,,,28.2,85.9,,244,2.3,
2023-01-23 00:37:15,2.6,222,,2.2,,2.6,250,200.0,303.0,4.1,28.2,25.5,85.3,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.2,85.3,,222,2.6,
2023-01-23 00:38:15,3.1,218,,2.7,,2.6,248,200.0,303.0,4.1,28.2,25.3,84.6,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.2,84.6,,218,3.1,
2023-01-23 00:39:15,2.8,225,,2.3,,2.6,246,200.0,303.0,4.1,28.2,25.4,84.5,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.2,84.5,,225,2.8,
2023-01-23 00:40:15,2.9,217,,2.6,,2.7,239,185.0,303.0,4.1,28.2,25.4,84.3,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.2,84.3,,217,2.9,
2023-01-23 00:41:15,3.3,206,,3.2,,2.7,232,185.0,303.0,4.5,28.3,25.4,84.3,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.3,84.3,,206,3.3,
2023-01-23 00:42:15,3.5,202,,3.4,,2.8,226,185.0,303.0,4.5,28.3,25.5,84.4,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.3,84.4,,202,3.5,
2023-01-23 00:43:15,3.7,206,,3.6,,3.0,225,185.0,303.0,4.6,28.4,25.6,84.5,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.4,84.5,,206,3.7,
2023-01-23 00:44:15,3.9,216,,3.5,,3.2,219,185.0,268.0,5.0,28.4,25.6,84.6,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.4,84.6,,216,3.9,
2023-01-23 00:45:15,4.1,212,,3.8,,3.3,214,185.0,260.0,5.0,28.4,25.6,84.3,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.4,84.3,,212,4.1,
2023-01-23 00:46:15,3.8,207,,3.6,,3.5,212,185.0,237.0,5.0,28.4,25.5,84.0,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.4,84.0,,207,3.8,
2023-01-23 00:47:15,3.8,210,,3.6,,3.6,212,185.0,237.0,5.0,28.4,25.6,83.9,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.4,83.9,,210,3.8,
2023-01-23 00:48:15,4.1,202,,4.0,,3.6,209,184.0,237.0,5.0,28.5,25.6,83.7,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.5,83.7,,202,4.1,
2023-01-23 00:49:15,3.6,194,,3.6,,3.7,206,184.0,230.0,5.0,28.5,25.6,83.6,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.5,83.6,,194,3.6,
2023-01-23 00:50:15,3.5,197,,3.5,,3.8,205,184.0,230.0,5.0,28.6,25.7,83.6,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.6,83.6,,197,3.5,
2023-01-23 00:51:15,4.3,200,,4.2,,3.9,204,184.0,230.0,5.5,28.7,25.6,83.4,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.7,83.4,,200,4.3,
2023-01-23 00:52:15,4.8,204,,4.7,,4.0,205,184.0,230.0,5.7,28.7,25.5,82.6,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.7,82.6,,204,4.8,
2023-01-23 00:53:15,4.4,206,,4.2,,4.0,204,184.0,227.0,5.7,28.7,25.5,82.4,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.7,82.4,,206,4.4,
2023-01-23 00:54:15,3.5,210,,3.3,,3.9,204,184.0,227.0,5.7,28.7,25.4,81.7,1007.8,1007.4,1007.2,,,,,,,,,,,,,,,,28.7,81.7,,210,3.5,
2023-01-23 00:55:15,3.1,215,,2.8,,3.8,205,176.0,235.0,5.7,28.7,25.2,81.2,1007.8,1007.4,1007.2,,,,,,,,,,,,,,,,28.7,81.2,,215,3.1,
2023-01-23 00:56:15,3.3,216,,3.0,,3.8,206,176.0,235.0,5.7,28.7,25.2,81.1,1007.8,1007.4,1007.2,,,,,,,,,,,,,,,,28.7,81.1,,216,3.3,
2023-01-23 00:57:15,3.7,219,,3.2,,3.8,207,176.0,235.0,5.7,28.7,25.3,81.1,1007.8,1007.4,1007.2,,,,,,,,,,,,,,,,28.7,81.1,,219,3.7,
2023-01-23 00:58:15,3.7,227,,3.0,,3.8,211,176.0,242.0,5.7,28.7,25.3,81.0,1007.8,1007.4,1007.2,,,,,,,,,,,,,,,,28.7,81.0,,227,3.7,
2023-01-23 00:59:15,3.2,245,,1.8,,3.8,217,176.0,267.0,5.7,28.7,25.4,81.2,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.7,81.2,,245,3.2,
2023-01-23 01:00:15,3.1,259,,1.1,,3.7,223,176.0,270.0,5.7,28.7,25.4,81.6,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.7,81.6,,259,3.1,
2023-01-23 01:01:15,2.6,253,,1.2,,3.4,227,176.0,270.0,5.7,28.7,25.6,82.1,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.7,82.1,,253,2.6,
2023-01-23 01:02:15,2.1,216,,1.9,,3.1,225,106.0,270.0,5.4,28.7,25.7,82.7,1007.8,1007.3,1007.1,,,,,,,,,,,,,,,,28.7,82.7,,216,2.1,
2023-01-23 01:03:15,1.7,195,,1.7,,2.9,226,106.0,270.0,4.9,28.8,25.7,83.1,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.8,83.1,,195,1.7,
2023-01-23 01:04:15,1.7,209,,1.6,,2.8,225,106.0,270.0,4.9,28.9,25.8,83.5,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.9,83.5,,209,1.7,
2023-01-23 01:05:15,2.4,218,,2.1,,2.8,226,106.0,270.0,4.9,28.9,25.8,83.3,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,28.9,83.3,,218,2.4,
2023-01-23 01:06:15,3.5,205,,3.4,,2.8,223,106.0,270.0,4.9,29.0,25.7,82.9,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,29.0,82.9,,205,3.5,
2023-01-23 01:07:15,4.0,187,,4.0,,2.8,220,106.0,270.0,4.9,29.0,25.6,82.0,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,29.0,82.0,,187,4.0,
2023-01-23 01:08:15,3.2,192,,3.2,,2.7,216,106.0,270.0,4.9,29.1,25.4,80.9,1007.8,1007.3,1007.2,,,,,,,,,,,,,,,,29.1,80.9,,192,3.2,
2023-01-23 01:09:15,3.0,199,,3.0,,2.8,210,106.0,270.0,4.9,29.1,25.3,80.3,1007.8,1007.3,1007.1,,,,,,,,,,,,,,,,29.1,80.3,,199,3.0,
2023-01-23 01:10:15,4.9,207,,4.7,,3.1,205,106.0,261.0,7.1,29.1,25.2,79.8,1007.8,1007.3,1007.1,,,,,,,,,,,,,,,,29.1,79.8,,207,4.9,
2023-01-23 01:11:15,5.7,207,,5.5,,3.4,201,106.0,240.0,7.1,29.0,25.0,78.6,1007.5,1007.3,1007.1,,,,,,,,,,,,,,,,29.0,78.6,,207,5.7,
2023-01-23 01:12:15,5.2,197,,5.2,,3.7,202,177.0,240.0,7.2,29.0,24.9,78.1,1007.5,1007.3,1007.1,,,,,,,,,,,,,,,,29.0,78.1,,197,5.2,
2023-01-23 01:13:15,5.0,192,,5.0,,4.0,200,164.0,240.0,7.2,29.0,24.8,77.5,1007.5,1007.3,1007.1,,,,,,,,,,,,,,,,29.0,77.5,,192,5.0,
2023-01-23 01:14:15,5.0,193,,5.0,,4.4,199,164.0,240.0,7.2,29.0,24.6,76.4,1007.5,1007.3,1007.1,,,,,,,,,,,,,,,,29.0,76.4,,193,5.0,
