date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-02-15 00:00:15,4.9,274,,0.5,2489,5.0,274,257.0,285.0,7.7,25.9,25.9,100.0,1007.5,1007.1,1007.0,19750,9999,18940,20000,,M,M,,,0,NCD,,,,None,25.9,100.0,,274,4.9,2489
2023-02-15 00:01:15,4.7,272,,0.7,2521,5.0,274,257.0,285.0,7.7,26.0,26.0,100.0,1007.5,1007.1,1007.0,20000,9999,18940,20000,,M,M,,,0,NCD,,,,None,26.0,100.0,,272,4.7,2521
2023-02-15 00:02:15,4.5,270,,0.7,2557,4.9,274,257.0,285.0,7.7,26.0,26.0,100.0,1007.5,1007.1,1007.1,20000,9999,18940,20000,,M,M,,,0,NCD,,,,None,26.0,100.0,,270,4.5,2557
2023-02-15 00:03:15,5.0,272,,0.7,2593,5.0,274,257.0,285.0,7.7,26.1,26.1,100.0,1007.5,1007.1,1007.1,20000,9999,18940,20000,,M,M,,,0,NCD,,,,None,26.1,100.0,,272,5.0,2593
2023-02-15 00:04:15,5.4,271,,0.8,2626,5.0,273,251.0,285.0,6.9,26.1,26.1,100.0,1007.5,1007.1,1007.1,20000,9999,18940,20000,,M,M,,,0,NCD,,,,None,26.1,100.0,,271,5.4,2626
2023-02-15 00:05:15,5.2,261,,1.7,2662,4.9,271,237.0,285.0,6.8,26.2,26.2,100.0,1007.5,1007.2,1007.1,20000,9999,18940,20000,,M,M,,,0,NCD,,,,None,26.2,100.0,,261,5.2,2662
2023-02-15 00:06:15,5.0,256,,2.0,2700,4.9,269,237.0,285.0,6.8,26.2,26.2,100.0,1007.5,1007.2,1007.1,20000,9999,18940,20000,,M,M,,,0,NCD,,,,None,26.2,100.0,,256,5.0,2700
2023-02-15 00:07:15,4.8,259,,1.7,2736,4.9,268,237.0,285.0,6.8,26.2,26.2,100.0,1007.5,1007.2,1007.1,20000,9999,18960,20000,,M,M,,,0,NCD,,,,None,26.2,100.0,,259,4.8,2736
2023-02-15 00:08:15,4.8,262,,1.5,2767,4.9,267,237.0,282.0,7.5,26.2,26.2,100.0,1007.5,1007.2,1007.1,20000,9999,18960,20000,,M,M,,,0,NCD,,,,None,26.2,100.0,,262,4.8,2767
2023-02-15 00:09:15,4.8,261,,1.6,2788,4.9,265,237.0,281.0,7.5,26.2,26.2,100.0,1007.5,1007.2,1007.1,20000,9999,19750,20000,,M,M,,,0,NCD,,,,None,26.2,100.0,,261,4.8,2788
2023-02-15 00:10:15,4.2,260,,1.4,2814,4.8,264,237.0,281.0,7.5,26.3,26.3,100.0,1007.5,1007.2,1007.2,20000,9999,20000,20000,,M,M,,,0,NCD,,,,None,26.3,100.0,,260,4.2,2814
2023-02-15 00:11:15,4.0,261,,1.3,2842,4.7,263,237.0,281.0,7.5,26.3,26.3,100.0,1007.5,1007.2,1007.2,20000,9999,20000,20000,,M,M,,,0,NCD,,,,None,26.3,100.0,,261,4.0,2842
2023-02-15 00:12:15,4.5,262,,1.4,2883,4.8,262,237.0,281.0,7.5,26.4,26.4,100.0,1007.5,1007.2,1007.2,20000,9999,20000,20000,,M,M,,,0,NCD,,,,None,26.4,100.0,,262,4.5,2883
2023-02-15 00:13:15,5.1,265,,1.3,2916,4.8,261,237.0,275.0,7.5,26.4,26.4,100.0,1007.5,1007.2,1007.2,20000,9999,20000,20000,,M,M,,,18474,NCD,,,,None,26.4,100.0,,265,5.1,2916
2023-02-15 00:14:15,5.4,266,,1.3,2937,4.8,261,237.0,274.0,7.5,26.4,26.4,100.0,1007.5,1007.2,1007.2,20000,9999,20000,20000,,M,M,,,0,NCD,,,,None,26.4,100.0,,266,5.4,2937
