date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2022-12-08 00:00:15,2.8,141,,1.8,4876,2.9,120,83.0,169.0,4.8,28.4,27.1,92.1,1009.1,1008.7,1008.6,5450,4400,3800,5450,,P2000,P2000,5,0,196,SCT002,OVC030,,,BR,28.4,92.1,,141,2.8,4876
2022-12-08 00:01:15,2.9,133,,1.6,4914,3.0,122,83.0,169.0,4.8,28.5,27.0,91.3,1009.1,1008.8,1008.6,6000,4500,3800,6000,,P2000,P2000,5,0,196,SCT002,OVC030,,,BR,28.5,91.3,,133,2.9,4914
2022-12-08 00:02:15,3.3,122,,1.2,4967,3.1,124,95.0,169.0,4.9,28.6,27.0,90.7,1009.1,1008.8,1008.6,6520,4600,3800,6520,,P2000,P2000,5,0,229,SCT002,OVC030,,,BR,28.6,90.7,,122,3.3,4967
2022-12-08 00:03:15,4.2,120,,1.4,5017,3.3,125,95.0,169.0,5.5,28.7,26.8,89.9,1009.1,1008.8,1008.7,7320,4800,3800,7320,,P2000,P2000,5,0,212,SCT002,OVC030,,,BR,28.7,89.9,,120,4.2,5017
2022-12-08 00:04:15,4.2,130,,2.1,5061,3.3,127,95.0,169.0,5.5,28.7,26.8,89.0,1009.1,1008.8,1008.7,8570,5000,3800,8570,,P2000,P2000,5,0,245,SCT002,OVC030,,,BR,28.7,89.0,,130,4.2,5061
2022-12-08 00:05:15,3.9,135,,2.2,5075,3.4,128,95.0,169.0,5.5,28.8,26.7,88.3,1009.1,1008.9,1008.7,8570,5000,3800,8570,,P2000,P2000,5,0,1946,SCT002,OVC030,,,HZ,28.8,88.3,,135,3.9,5075
2022-12-08 00:06:15,4.2,133,,2.3,5086,3.5,129,95.0,169.0,6.2,28.9,26.7,87.9,1009.1,1008.9,1008.7,9090,6000,4290,9090,,P2000,P2000,5,0,2045,SCT002,BKN020,OVC028,,HZ,28.9,87.9,,133,4.2,5086
2022-12-08 00:07:15,4.8,132,,2.5,5115,3.7,130,95.0,169.0,6.3,28.9,26.6,87.3,1009.1,1008.9,1008.8,9680,6000,4410,9680,,P2000,P2000,5,0,1996,SCT002,BKN020,OVC028,,HZ,28.9,87.3,,132,4.8,5115
2022-12-08 00:08:15,5.1,129,,2.5,5164,3.9,131,104.0,169.0,6.3,29.0,26.6,86.6,1009.1,1008.9,1008.8,10340,7000,4920,10340,,P2000,P2000,5,0,2062,SCT002,BKN020,OVC028,,HZ,29.0,86.6,,129,5.1,5164
2022-12-08 00:09:15,4.6,125,,1.9,5232,4.1,129,104.0,157.0,6.4,29.0,26.4,86.0,1009.1,1008.9,1008.8,10710,7000,5450,10710,,P2000,P2000,5,0,1881,SCT002,BKN020,OVC030,,HZ,29.0,86.0,,125,4.6,5232
2022-12-08 00:10:15,4.8,128,,2.3,5315,4.3,128,104.0,157.0,6.5,29.0,26.4,85.5,1009.1,1008.9,1008.8,11110,8000,6000,11110,,P2000,P2000,5,0,1913,SCT002,BKN020,OVC030,,HZ,29.0,85.5,,128,4.8,5315
2022-12-08 00:11:15,5.6,134,,3.1,5387,4.6,129,111.0,157.0,6.7,29.0,26.2,84.7,1009.1,1008.9,1008.8,11110,9000,6520,11110,,P2000,P2000,5,0,1898,SCT002,BKN020,OVC030,,HZ,29.0,84.7,,134,5.6,5387
2022-12-08 00:12:15,5.6,135,,3.2,5432,4.8,131,112.0,157.0,6.7,29.0,26.1,84.1,1009.1,1008.9,1008.8,11540,9000,7320,11540,,P2000,P2000,5,0,1882,SCT002,BKN020,OVC030,,HZ,29.0,84.1,,135,5.6,5432
2022-12-08 00:13:15,5.3,133,,2.9,5447,4.9,132,112.0,157.0,6.7,29.0,26.1,83.7,1009.1,1008.9,1008.8,11540,9999,8570,11540,,P2000,P2000,5,0,1980,SCT002,BKN020,OVC030,,None,29.0,83.7,,133,5.3,5447
2022-12-08 00:14:15,5.0,140,,3.2,5483,4.9,133,112.0,169.0,6.7,29.0,25.9,83.1,1009.1,1008.9,1008.8,12000,9999,8570,12000,,P2000,P2000,5,0,1946,SCT002,BKN020,BKN027,OVC032,None,29.0,83.1,,140,5.0,5483
2022-12-08 00:15:15,4.0,151,,3.1,5527,4.9,135,112.0,169.0,6.7,29.0,25.9,82.7,1009.1,1008.9,1008.8,12000,9999,9090,12000,,P2000,P2000,5,0,1931,FEW002,BKN020,BKN027,OVC032,None,29.0,82.7,,151,4.0,5527
2022-12-08 00:16:15,4.5,157,,3.8,5569,5.0,138,112.0,169.0,6.7,29.0,25.9,82.6,1009.1,1008.9,1008.8,12000,9999,9680,12000,,P2000,P2000,5,0,0,FEW002,BKN020,BKN027,OVC032,None,29.0,82.6,,157,4.5,5569
2022-12-08 00:17:15,4.9,160,,4.2,5599,4.9,140,112.0,173.0,6.7,29.1,25.9,82.2,1009.1,1008.9,1008.8,12000,9999,10340,12000,,P2000,P2000,5,0,1865,FEW002,BKN020,BKN027,OVC032,None,29.1,82.2,,160,4.9,5599
2022-12-08 00:18:15,4.2,159,,3.6,5623,4.8,143,112.0,175.0,6.7,29.1,25.9,82.3,1009.1,1008.9,1008.8,11540,9999,10710,12000,,P2000,P2000,5,0,1865,FEW002,BKN020,OVC032,,None,29.1,82.3,,159,4.2,5623
2022-12-08 00:19:15,4.0,154,,3.2,5655,4.8,146,122.0,175.0,6.7,29.1,26.0,82.5,1009.1,1008.9,1008.8,11110,9999,11110,12000,,P2000,P2000,5,0,1881,FEW002,BKN020,OVC032,,None,29.1,82.5,,154,4.0,5655
2022-12-08 00:20:15,4.2,150,,3.2,5681,4.7,148,126.0,175.0,6.7,29.2,26.0,82.6,1009.1,1008.9,1008.8,10710,9999,10710,12000,,P2000,P2000,5,0,1931,FEW002,BKN020,OVC032,,None,29.2,82.6,,150,4.2,5681
2022-12-08 00:21:15,3.9,149,,2.9,5705,4.4,149,126.0,175.0,6.6,29.2,26.0,82.3,1009.1,1009.0,1008.8,11110,9999,10710,12000,,P2000,P2000,5,0,1995,FEW002,BKN020,OVC032,,None,29.2,82.3,,149,3.9,5705
2022-12-08 00:22:15,3.4,151,,2.6,5703,4.3,151,126.0,177.0,6.6,29.2,26.0,82.6,1009.1,1009.0,1008.8,11110,9999,10710,12000,,P2000,P2000,5,0,1914,FEW002,BKN020,OVC032,,None,29.2,82.6,,151,3.4,5703
2022-12-08 00:23:15,3.7,150,,2.8,5710,4.1,152,129.0,177.0,6.6,29.2,26.0,82.5,1009.1,1009.0,1008.8,11540,9999,10710,12000,,P2000,P2000,5,0,1881,FEW002,BKN020,OVC032,,None,29.2,82.5,,150,3.7,5710
2022-12-08 00:24:15,3.8,145,,2.7,5732,4.0,152,129.0,177.0,6.6,29.2,26.0,82.4,1009.1,1009.0,1008.8,11540,9999,10710,12000,,P2000,P2000,5,0,1766,FEW002,BKN020,,,None,29.2,82.4,,145,3.8,5732
2022-12-08 00:25:15,4.0,145,,2.8,5766,4.1,152,129.0,177.0,6.6,29.2,25.9,82.3,1009.1,1009.0,1008.8,11540,9999,10710,12000,,P2000,P2000,5,0,1947,FEW002,BKN020,,,None,29.2,82.3,,145,4.0,5766
