date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-02-28 00:00:15,4.6,270,,0.8,,4.9,273,256.0,289.0,7.1,25.4,24.3,93.2,1011.2,1010.9,1010.7,,,,,,,,,,,,,,,,25.4,93.2,,270,4.6,
2023-02-28 00:01:15,4.1,275,,0.4,,4.8,273,256.0,289.0,7.1,25.4,24.3,93.2,1011.2,1010.9,1010.7,,,,,,,,,,,,,,,,25.4,93.2,,275,4.1,
2023-02-28 00:02:15,4.6,268,,1.0,,4.7,272,244.0,289.0,7.1,25.5,,93.3,1011.2,1010.9,1010.7,,,,,,,,,,,,,,,,25.5,93.3,,268,4.6,
2023-02-28 00:03:15,5.3,262,,1.6,,4.8,270,244.0,287.0,7.2,25.5,24.4,93.3,1011.2,1010.9,1010.7,,,,,,,,,,,,,,,,25.5,93.3,,262,5.3,
2023-02-28 00:04:15,5.6,265,,1.4,,4.9,270,244.0,283.0,7.2,25.6,24.4,93.1,1011.2,1010.9,1010.7,,,,,,,,,,,,,,,,25.6,93.1,,265,5.6,
2023-02-28 00:05:15,5.9,268,,1.2,,5.0,269,244.0,283.0,7.8,25.6,,92.9,1011.2,1010.9,1010.7,,,,,,,,,,,,,,,,25.6,92.9,,268,5.9,
2023-02-28 00:06:15,5.7,262,,1.8,,5.0,268,244.0,283.0,7.8,25.6,24.3,92.6,1011.2,1010.9,1010.8,,,,,,,,,,,,,,,,25.6,92.6,,262,5.7,
2023-02-28 00:07:15,5.2,264,,1.4,,5.0,268,244.0,286.0,7.8,25.7,24.3,92.3,1011.2,1010.9,1010.8,,,,,,,,,,,,,,,,25.7,92.3,,264,5.2,
2023-02-28 00:08:15,5.7,265,,1.5,,5.2,266,244.0,286.0,7.8,25.7,24.3,92.1,1011.2,1010.9,1010.8,,,,,,,,,,,,,,,,25.7,92.1,,265,5.7,
2023-02-28 00:09:15,5.9,262,,1.8,,5.3,266,244.0,286.0,7.8,25.7,24.3,91.9,1011.2,1010.9,1010.8,,,,,,,,,,,,,,,,25.7,91.9,,262,5.9,
2023-02-28 00:10:15,5.5,268,,1.1,,5.4,266,244.0,286.0,7.8,25.8,24.3,91.9,1011.2,1011.0,1010.8,,,,,,,,,,,,,,,,25.8,91.9,,268,5.5,
2023-02-28 00:11:15,5.0,266,,1.2,,5.5,264,244.0,286.0,7.8,25.8,,91.8,1011.2,1011.0,1010.8,,,,,,,,,,,,,,,,25.8,91.8,,266,5.0,
2023-02-28 00:12:15,4.6,263,,1.3,,5.4,265,245.0,286.0,7.8,25.8,24.4,91.8,1011.2,1011.0,1010.8,,,,,,,,,,,,,,,,25.8,91.8,,263,4.6,
2023-02-28 00:13:15,4.8,266,,1.2,,5.4,265,245.0,286.0,7.8,25.9,,91.8,1011.2,1011.0,1010.8,,,,,,,,,,,,,,,,25.9,91.8,,266,4.8,
2023-02-28 00:14:15,4.6,267,,1.0,,5.2,265,245.0,289.0,7.8,25.9,24.5,91.9,1011.5,1011.0,1010.9,,,,,,,,,,,,,,,,25.9,91.9,,267,4.6,
