date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-02-28 00:00:15,4.9,251,,2.4,2358,4.8,253,240.0,278.0,7.4,25.5,25.5,100.0,1011.2,1010.9,1010.7,12500,9999,12000,13040,,M,M,,,0,BKN150,,,,None,25.5,100.0,,251,4.9,2358
2023-02-28 00:01:15,5.5,251,,2.7,2424,5.0,253,240.0,278.0,7.4,25.5,25.5,100.0,1011.2,1010.9,1010.7,12500,9999,12000,13040,,M,M,,,0,BKN150,,,,None,25.5,100.0,,251,5.5,2424
2023-02-28 00:02:15,5.7,249,,2.9,2492,5.1,252,240.0,266.0,7.4,25.5,,100.0,1011.2,1010.9,1010.7,13040,9999,12000,13040,,M,M,,,0,BKN150,,,,None,25.5,100.0,,249,5.7,2492
2023-02-28 00:03:15,5.1,252,,2.4,2553,5.2,251,239.0,270.0,7.4,25.5,25.5,100.0,1011.2,1010.9,1010.7,12500,9999,12000,13040,,M,M,,,0,BKN150,,,,None,25.5,100.0,,252,5.1,2553
2023-02-28 00:04:15,5.4,252,,2.5,2622,5.3,250,239.0,270.0,7.7,25.6,25.6,100.0,1011.2,1010.9,1010.7,12500,9999,12000,13040,,M,M,,,0,BKN150,,,,None,25.6,100.0,,252,5.4,2622
2023-02-28 00:05:15,6.0,251,,2.9,2688,5.4,250,239.0,270.0,7.7,25.6,25.6,100.0,1011.2,1010.9,1010.8,12500,9999,12500,13040,,M,M,,,0,BKN150,,,,None,25.6,100.0,,251,6.0,2688
2023-02-28 00:06:15,5.8,254,,2.5,2751,5.5,251,239.0,270.0,7.7,25.6,25.6,100.0,1011.2,1010.9,1010.8,13040,9999,12500,13040,,M,M,,,0,BKN150,,,,None,25.6,100.0,,254,5.8,2751
2023-02-28 00:07:15,6.0,256,,2.4,2813,5.6,251,239.0,270.0,8.0,25.6,25.6,100.0,1011.2,1010.9,1010.8,13040,9999,12500,13040,,M,M,,,15328,BKN150,,,,None,25.6,100.0,,256,6.0,2813
2023-02-28 00:08:15,6.4,251,,3.1,2874,5.6,251,239.0,270.0,8.0,25.7,25.7,100.0,1011.2,1010.9,1010.8,13040,9999,12500,13040,,M,M,,,15329,BKN150,,,,None,25.7,100.0,,251,6.4,2874
2023-02-28 00:09:15,6.5,249,,3.3,2939,5.8,252,239.0,270.0,8.0,25.7,25.7,100.0,1011.2,1010.9,1010.8,12500,9999,12500,13040,,M,M,,,0,BKN150,,,,None,25.7,100.0,,249,6.5,2939
2023-02-28 00:10:15,6.4,250,,3.3,2997,5.9,251,239.0,270.0,8.0,25.7,25.7,100.0,1011.2,1011.0,1010.8,12500,9999,12500,13040,,M,M,,,15359,BKN150,,,,None,25.7,100.0,,250,6.4,2997
2023-02-28 00:11:15,5.9,252,,2.8,3051,5.9,252,239.0,272.0,8.0,25.8,25.8,100.0,1011.2,1011.0,1010.8,12000,9999,12000,13040,,M,M,,,0,BKN150,,,,None,25.8,100.0,,252,5.9,3051
2023-02-28 00:12:15,6.2,253,,2.8,3103,6.0,252,239.0,272.0,8.3,25.8,25.8,100.0,1011.2,1011.0,1010.8,13040,9999,12000,13040,,M,M,,,0,BKN150,,,,None,25.8,100.0,,253,6.2,3103
2023-02-28 00:13:15,6.7,251,,3.2,3168,6.2,252,240.0,272.0,8.3,25.8,25.8,100.0,1011.2,1011.0,1010.8,13040,9999,12000,13040,,M,M,,,0,BKN150,,,,None,25.8,100.0,,251,6.7,3168
2023-02-28 00:14:15,6.9,255,,2.9,3228,6.3,252,240.0,272.0,9.1,25.9,,100.0,1011.5,1011.0,1010.9,12500,9999,12000,13040,,M,M,,,0,BKN150,,,,None,25.9,100.0,,255,6.9,3228
2023-02-28 00:15:15,7.0,257,,2.7,3282,6.4,253,240.0,272.0,9.1,25.9,25.9,100.0,1011.5,1011.0,1010.9,12500,9999,12000,13040,,M,M,,,0,SCT150,,,,None,25.9,100.0,,257,7.0,3282
2023-02-28 00:16:15,6.6,259,,2.4,3360,6.5,253,240.0,272.0,9.1,25.9,,100.0,1011.5,1011.1,1010.9,12500,9999,12000,13040,,M,M,,,0,SCT150,,,,None,25.9,100.0,,259,6.6,3360
2023-02-28 00:17:15,6.1,259,,2.2,3446,6.5,254,240.0,272.0,9.5,25.9,25.9,100.0,1011.5,1011.1,1010.9,12500,9999,12000,13040,,M,M,,,0,SCT150,,,,None,25.9,100.0,,259,6.1,3446
2023-02-28 00:18:15,6.7,256,,2.7,3537,6.6,254,242.0,272.0,9.6,26.0,26.0,100.0,1011.5,1011.1,1010.9,13040,9999,12000,13040,,M,M,,,0,SCT150,,,,None,26.0,100.0,,256,6.7,3537
2023-02-28 00:19:15,7.2,254,,3.2,3603,6.6,255,242.0,272.0,9.6,26.0,26.0,100.0,1011.5,1011.1,1010.9,12500,9999,12000,13040,,M,M,,,0,SCT150,,,,None,26.0,100.0,,254,7.2,3603
2023-02-28 00:20:15,6.7,254,,2.9,3687,6.6,255,243.0,272.0,9.6,26.1,26.1,100.0,1011.5,1011.1,1011.0,13040,9999,12000,13040,,M,M,,,0,FEW150,,,,None,26.1,100.0,,254,6.7,3687
2023-02-28 00:21:15,6.2,254,,2.7,3822,6.7,255,243.0,271.0,9.6,26.1,26.1,100.0,1011.5,1011.1,1011.0,13040,9999,12500,13040,,M,M,,,0,FEW150,,,,None,26.1,100.0,,254,6.2,3822
2023-02-28 00:22:15,5.8,255,,2.5,3932,6.5,256,243.0,271.0,9.6,26.2,,100.0,1011.5,1011.2,1011.0,13040,9999,12500,13040,,M,M,,,0,FEW150,,,,None,26.2,100.0,,255,5.8,3932
2023-02-28 00:23:15,5.9,259,,2.1,4086,6.5,257,243.0,271.0,9.6,26.2,26.2,100.0,1011.5,1011.2,1011.0,13040,9999,12500,13040,,M,M,,,0,FEW150,,,,None,26.2,100.0,,259,5.9,4086
2023-02-28 00:24:15,6.4,257,,2.5,4183,6.4,256,243.0,271.0,9.6,26.2,,100.0,1011.5,1011.2,1011.0,13640,9999,12500,13640,,M,M,,,0,FEW150,,,,None,26.2,100.0,,257,6.4,4183
2023-02-28 00:25:15,6.2,251,,3.0,4281,6.3,256,242.0,271.0,9.6,26.3,26.3,100.0,1011.5,1011.2,1011.0,13040,9999,12500,13640,,M,M,,,0,FEW150,,,,None,26.3,100.0,,251,6.2,4281
2023-02-28 00:26:15,5.1,248,,2.7,4361,6.1,254,237.0,271.0,9.6,26.3,,100.0,1011.5,1011.2,1011.0,12500,9999,12500,13640,,M,M,,,0,FEW150,,,,None,26.3,100.0,,248,5.1,4361
2023-02-28 00:27:15,5.2,250,,2.6,4437,6.1,254,234.0,271.0,9.6,26.4,26.4,100.0,1011.5,1011.2,1011.0,13040,9999,12500,13640,,M,M,,,0,FEW150,,,,None,26.4,100.0,,250,5.2,4437
2023-02-28 00:28:15,6.5,255,,2.7,4501,6.1,254,234.0,272.0,8.7,26.5,26.5,100.0,1011.5,1011.2,1011.0,13040,9999,12500,13640,,M,M,,,0,FEW150,,,,None,26.5,100.0,,255,6.5,4501
2023-02-28 00:29:15,7.2,257,,2.8,4572,6.1,254,234.0,272.0,8.7,26.5,26.6,99.9,1011.5,1011.2,1011.0,13640,9999,12500,13640,,M,M,,,0,FEW150,,,,None,26.5,99.9,,257,7.2,4572
2023-02-28 00:30:15,7.3,255,,3.1,4594,6.2,254,234.0,272.0,8.7,26.6,26.6,99.7,1011.5,1011.2,1011.0,13640,9999,12500,13640,,M,M,,,0,FEW150,,,,None,26.6,99.7,,255,7.3,4594
2023-02-28 00:31:15,7.1,256,,3.0,4619,6.3,255,234.0,272.0,8.7,26.7,26.7,99.6,1011.5,1011.2,1011.1,13040,9999,12500,13640,,M,M,,,0,FEW150,,,,None,26.7,99.6,,256,7.1,4619
2023-02-28 00:32:15,7.3,253,,3.3,4707,6.5,254,234.0,272.0,9.2,26.7,26.6,99.5,1011.5,1011.3,1011.1,13640,9999,12500,13640,,M,M,,,0,FEW150,,,,None,26.7,99.5,,253,7.3,4707
2023-02-28 00:33:15,7.2,256,,2.9,4808,6.6,254,234.0,272.0,10.1,26.7,26.6,99.3,1011.5,1011.3,1011.1,13640,9999,12500,13640,,M,M,,,0,FEW150,,,,None,26.7,99.3,,256,7.2,4808
2023-02-28 00:34:15,7.4,257,,2.9,4867,6.7,254,234.0,272.0,10.1,26.7,,99.1,1011.5,1011.3,1011.1,13640,9999,12500,13640,,M,M,,,0,FEW150,,,,None,26.7,99.1,,257,7.4,4867
2023-02-28 00:35:15,6.8,258,,2.7,4904,6.7,255,234.0,282.0,10.1,26.8,26.6,98.9,1011.5,1011.3,1011.1,14290,9999,12500,14290,,M,M,,,0,FEW150,,,,None,26.8,98.9,,258,6.8,4904
2023-02-28 00:36:15,6.8,267,,1.5,4903,7.1,257,234.0,282.0,10.1,26.8,,98.9,1011.5,1011.3,1011.1,14290,9999,13040,14290,,M,M,,,0,NCD,,,,None,26.8,98.9,,267,6.8,4903
2023-02-28 00:37:15,7.0,264,,1.8,4917,7.1,258,241.0,282.0,10.1,26.9,26.6,98.9,1011.5,1011.3,1011.1,15790,9999,13040,15790,,M,M,,,0,NCD,,,,None,26.9,98.9,,264,7.0,4917
2023-02-28 00:38:15,6.1,260,,2.1,4961,7.0,258,241.0,282.0,10.1,27.0,26.8,99.0,1011.5,1011.3,1011.1,15000,9999,13040,15790,,M,M,,,0,NCD,,,,None,27.0,99.0,,260,6.1,4961
2023-02-28 00:39:15,6.5,263,,1.9,5037,7.0,259,241.0,282.0,10.1,27.1,,99.1,1011.5,1011.3,1011.2,16670,9999,13040,16670,,M,M,,,0,NCD,,,,None,27.1,99.1,,263,6.5,5037
2023-02-28 00:40:15,7.7,262,,2.4,5145,7.1,260,241.0,282.0,10.1,27.1,26.9,99.0,1011.5,1011.3,1011.2,17650,9999,13040,17650,,M,M,,,0,NCD,,,,None,27.1,99.0,,262,7.7,5145
2023-02-28 00:41:15,8.4,260,,2.9,5252,7.2,260,241.0,282.0,12.8,27.1,26.9,98.7,1011.5,1011.3,1011.2,18750,9999,13640,18750,,M,M,,,0,NCD,,,,None,27.1,98.7,,260,8.4,5252
2023-02-28 00:42:15,9.7,255,,4.1,5344,7.6,260,240.0,282.0,12.8,27.2,26.9,98.4,1011.5,1011.3,1011.1,18750,9999,13640,18750,,M,M,,,0,NCD,,,,None,27.2,98.4,,255,9.7,5344
2023-02-28 00:43:15,10.1,250,,5.0,5411,7.8,259,240.0,282.0,12.8,27.2,26.8,97.7,1011.5,1011.3,1011.2,17650,9999,13640,18750,,M,M,,,0,NCD,,,,None,27.2,97.7,,250,10.1,5411
2023-02-28 00:44:15,9.2,254,,4.0,5426,8.0,259,240.0,282.0,12.8,27.2,26.8,97.4,1011.5,1011.3,1011.2,18750,9999,13640,18750,,M,M,,,14619,NCD,,,,None,27.2,97.4,,254,9.2,5426
2023-02-28 00:45:15,9.3,260,,3.2,5430,8.3,260,240.0,279.0,12.8,27.2,26.7,97.2,1011.5,1011.3,1011.2,20000,9999,14290,20000,,M,M,,,0,NCD,,,,None,27.2,97.2,,260,9.3,5430
2023-02-28 00:46:15,9.6,265,,2.5,5443,8.5,259,240.0,276.0,12.8,27.3,26.8,97.0,1011.5,1011.3,1011.2,21430,9999,15000,21430,,M,M,,,0,NCD,,,,None,27.3,97.0,,265,9.6,5443
2023-02-28 00:47:15,9.1,265,,2.4,5509,8.7,260,240.0,276.0,12.8,27.3,26.8,96.9,1011.5,1011.3,1011.2,21430,9999,15000,21430,,M,M,,,0,NCD,,,,None,27.3,96.9,,265,9.1,5509
2023-02-28 00:48:16,7.3,259,,2.7,5600,8.8,259,240.0,276.0,12.8,27.3,26.8,96.9,1011.5,1011.3,1011.2,23080,9999,16670,23080,,M,M,,,0,NCD,,,,None,27.3,96.9,,259,7.3,5600
2023-02-28 00:49:15,7.4,261,,2.4,5643,8.8,259,240.0,276.0,12.8,27.4,26.9,96.9,1011.9,1011.4,1011.2,21430,9999,17650,23080,,M,M,,,0,NCD,,,,None,27.4,96.9,,261,7.4,5643
2023-02-28 00:50:15,9.1,271,,1.4,5677,9.0,261,240.0,282.0,12.9,27.5,26.9,96.8,1011.9,1011.4,1011.2,23080,9999,17650,23080,,M,M,,,12951,FEW130,,,,None,27.5,96.8,,271,9.1,5677
