date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-02-19 00:00:15,5.9,242,,3.7,2613,5.4,235,218.0,252.0,7.6,24.7,24.7,100.0,1009.8,1009.4,1009.2,4840,5000,4840,5880,,M,M,,,23877,OVC240,,,,BR,24.7,100.0,,242,5.9,2613
2023-02-19 00:01:15,5.4,245,,3.1,2629,5.4,237,218.0,255.0,7.6,24.7,24.7,100.0,1009.8,1009.4,1009.2,5360,5000,4840,5880,,M,M,,,23566,OVC240,,,,BR,24.7,100.0,,245,5.4,2629
2023-02-19 00:02:15,5.4,243,,3.2,2677,5.6,238,222.0,255.0,7.6,24.7,24.7,100.0,1009.8,1009.4,1009.2,5000,5000,4840,5880,,M,M,,,23468,OVC240,,,,BR,24.7,100.0,,243,5.4,2677
2023-02-19 00:03:15,5.6,241,,3.5,2743,5.7,239,222.0,255.0,7.6,24.8,24.8,100.0,1009.8,1009.4,1009.3,5170,5000,4840,5880,,M,M,,,23989,OVC240,,,,BR,24.8,100.0,,241,5.6,2743
2023-02-19 00:04:15,5.8,240,,3.7,2836,5.7,240,229.0,255.0,7.6,24.8,24.8,100.0,1009.8,1009.4,1009.3,5170,5000,4840,5560,,M,M,,,23761,OVC240,,,,BR,24.8,100.0,,240,5.8,2836
2023-02-19 00:05:15,5.9,238,,3.9,2984,5.8,241,229.0,255.0,7.6,24.8,24.8,100.0,1009.8,1009.4,1009.3,5560,5000,4840,5560,,M,M,,,23154,OVC240,,,,BR,24.8,100.0,,238,5.9,2984
2023-02-19 00:06:15,5.1,235,,3.6,3116,5.8,240,225.0,255.0,7.6,24.9,24.9,100.0,1009.8,1009.5,1009.3,5360,5000,4840,5560,,M,M,,,23057,OVC240,,,,BR,24.9,100.0,,235,5.1,3116
2023-02-19 00:07:15,4.3,232,,3.2,3179,5.6,239,220.0,255.0,7.5,25.0,25.0,100.0,1009.8,1009.5,1009.3,5170,5000,4840,5560,,M,M,,,23613,OVC240,,,,BR,25.0,100.0,,232,4.3,3179
2023-02-19 00:08:15,4.5,232,,3.3,3134,5.4,238,220.0,255.0,7.2,25.0,25.0,100.0,1009.8,1009.5,1009.3,5360,5000,4840,5560,,M,M,,,23559,OVC240,,,,BR,25.0,100.0,,232,4.5,3134
2023-02-19 00:09:15,5.0,232,,3.7,3167,5.2,238,220.0,255.0,7.0,25.1,25.1,100.0,1009.8,1009.5,1009.3,5170,5000,4840,5560,,M,M,,,23140,OVC240,,,,BR,25.1,100.0,,232,5.0,3167
2023-02-19 00:10:15,5.5,233,,4.0,3102,5.3,237,220.0,255.0,7.5,25.1,25.1,100.0,1009.8,1009.5,1009.3,5450,5000,5000,5560,,M,M,,,23513,OVC240,,,,BR,25.1,100.0,,233,5.5,3102
2023-02-19 00:11:15,6.0,231,,4.5,3094,5.4,235,220.0,250.0,7.5,25.1,25.1,100.0,1009.8,1009.5,1009.3,5170,5000,5000,5560,,M,M,,,23333,OVC240,,,,BR,25.1,100.0,,231,6.0,3094
2023-02-19 00:12:15,5.9,230,,4.5,3090,5.4,234,220.0,249.0,7.5,25.1,25.1,100.0,1009.8,1009.5,1009.3,5360,5000,5170,5560,,M,M,,,23468,OVC240,,,,BR,25.1,100.0,,230,5.9,3090
2023-02-19 00:13:15,6.1,235,,4.3,3082,5.5,234,220.0,245.0,7.5,25.1,25.1,100.0,1009.8,1009.5,1009.3,5080,5000,5080,5560,,M,M,,,229,OVC240,,,,BR,25.1,100.0,,235,6.1,3082
