date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2022-12-07 00:00:15,3.8,268,,0.8,2727,3.7,264,246.0,278.0,4.8,26.1,25.7,97.7,1009.1,1008.8,1008.8,7330,6000,6530,7330,,P2000,P2000,3,0,13572,BKN140,,,,BR,26.1,97.7,,268,3.8,2727
2022-12-07 00:01:15,4.0,267,,0.9,2765,3.8,265,249.0,278.0,4.8,26.1,25.7,97.6,1009.1,1008.9,1008.8,7200,6000,6530,7330,,P2000,P2000,3,0,704,FEW007,OVC140,,,BR,26.1,97.6,,267,4.0,2765
2022-12-07 00:02:15,3.9,266,,0.9,2816,3.8,265,249.0,278.0,4.8,26.1,25.7,97.3,1009.1,1008.9,1008.8,7180,7000,6530,7330,,P2000,P2000,3,0,737,FEW007,OVC140,,,BR,26.1,97.3,,266,3.9,2816
2022-12-07 00:03:15,3.7,267,,0.8,2873,3.8,265,249.0,278.0,4.8,26.2,25.7,97.1,1009.1,1008.9,1008.9,7350,7000,6720,7350,,P2000,P2000,3,0,754,FEW007,OVC140,,,BR,26.2,97.1,,267,3.7,2873
2022-12-07 00:04:15,3.6,265,,0.9,2937,3.7,265,247.0,278.0,4.5,26.2,25.7,97.1,1009.1,1008.9,1008.9,7050,7000,6810,7350,,P2000,P2000,3,0,770,FEW007,OVC140,,,BR,26.2,97.1,,265,3.6,2937
2022-12-07 00:05:15,3.2,262,,1.0,3015,3.7,265,247.0,278.0,4.5,26.2,25.7,97.1,1009.1,1009.0,1008.9,7390,7000,6810,7390,,P2000,P2000,3,0,13244,FEW007,OVC140,,,BR,26.2,97.1,,262,3.2,3015
2022-12-07 00:06:15,2.9,251,,1.4,3101,3.5,262,225.0,278.0,4.5,26.3,25.8,97.0,1009.1,1009.0,1008.9,7550,7000,6810,7550,,P2000,P2000,3,0,0,FEW007,OVC140,,,BR,26.3,97.0,,251,2.9,3101
2022-12-07 00:07:15,3.2,241,,2.0,3195,3.6,260,225.0,278.0,4.5,26.3,25.8,96.9,1009.1,1009.0,1008.9,7140,7000,7000,7550,,P2000,P2000,3,0,13244,FEW007,OVC140,,,BR,26.3,96.9,,241,3.2,3195
2022-12-07 00:08:15,3.3,242,,2.0,3294,3.5,259,225.0,278.0,4.5,26.4,25.8,96.5,1009.1,1009.0,1008.9,8980,7000,7050,8980,,P2000,P2000,3,0,0,FEW007,BKN140,,,BR,26.4,96.5,,242,3.3,3294
2022-12-07 00:09:15,3.0,247,,1.6,3418,3.4,257,225.0,278.0,4.5,26.4,25.7,95.8,1009.1,1009.0,1008.9,9310,7000,7050,9310,,P2000,P2000,3,0,13654,FEW007,BKN140,,,BR,26.4,95.8,,247,3.0,3418
2022-12-07 00:10:15,2.7,248,,1.4,3452,3.3,255,225.0,274.0,4.5,26.5,25.7,95.2,1009.5,1009.0,1008.9,9500,7000,7050,9500,,P2000,P2000,3,0,0,SCT007,BKN140,,,BR,26.5,95.2,,248,2.7,3452
2022-12-07 00:11:15,2.4,245,,1.4,3519,3.1,252,225.0,274.0,4.4,26.6,25.7,94.6,1009.5,1009.0,1009.0,8790,7000,7050,9500,,P2000,P2000,3,0,721,SCT007,BKN140,,,BR,26.6,94.6,,245,2.4,3519
2022-12-07 00:12:15,2.0,246,,1.1,3600,2.9,251,209.0,274.0,4.4,26.7,25.7,94.0,1009.5,1009.0,1009.0,8990,8000,7050,9500,,P2000,P2000,3,0,721,SCT007,BKN140,,,BR,26.7,94.0,,246,2.0,3600
2022-12-07 00:13:15,1.8,236,,1.3,3675,2.7,246,206.0,274.0,4.3,26.7,25.7,93.8,1009.5,1009.0,1009.0,8760,8000,7050,9500,,P2000,P2000,3,0,0,SCT007,BKN140,,,BR,26.7,93.8,,236,1.8,3675
2022-12-07 00:14:15,1.9,222,,1.6,3740,2.6,242,206.0,271.0,4.1,26.8,25.8,93.9,1009.5,1009.1,1009.0,8340,8000,7140,9500,,P2000,P2000,3,0,0,SCT007,BKN140,,,BR,26.8,93.9,,222,1.9,3740
2022-12-07 00:15:15,1.9,225,,1.6,3866,2.4,239,189.0,271.0,4.1,26.8,25.7,93.6,1009.5,1009.1,1009.0,8940,8000,7140,9500,,P2000,P2000,3,0,13736,FEW007,BKN140,,,BR,26.8,93.6,,225,1.9,3866
2022-12-07 00:16:15,2.1,233,,1.5,3943,2.4,238,189.0,271.0,4.1,26.8,25.7,93.4,1009.5,1009.1,1009.0,8880,8000,7140,9500,,P2000,P2000,3,0,0,FEW007,BKN140,,,BR,26.8,93.4,,233,2.1,3943
2022-12-07 00:17:15,2.6,240,,1.7,3963,2.3,238,189.0,271.0,3.7,26.9,25.7,93.1,1009.5,1009.1,1009.1,9000,8000,8340,9500,,P2000,P2000,3,0,688,SCT007,BKN140,,,BR,26.9,93.1,,240,2.6,3963
2022-12-07 00:18:15,2.7,245,,1.5,4070,2.3,239,189.0,271.0,3.5,26.9,25.7,93.0,1009.5,1009.1,1009.1,8620,8000,8340,9500,,P2000,P2000,3,0,688,SCT007,BKN140,,,BR,26.9,93.0,,245,2.7,4070
2022-12-07 00:19:15,2.3,247,,1.3,4092,2.2,238,189.0,271.0,3.2,26.9,25.6,92.7,1009.5,1009.1,1009.1,8900,8000,8340,9500,,P2000,P2000,3,0,688,SCT007,BKN140,,,BR,26.9,92.7,,247,2.3,4092
2022-12-07 00:20:15,1.8,251,,0.9,4185,2.1,239,189.0,275.0,3.2,26.9,25.6,92.6,1009.5,1009.1,1009.1,9350,8000,8340,9350,,P2000,P2000,3,0,688,SCT007,BKN140,,,BR,26.9,92.6,,251,1.8,4185
2022-12-07 00:21:15,1.9,252,,0.9,4231,2.1,240,189.0,275.0,3.2,26.9,25.6,92.4,1009.5,1009.1,1009.1,8940,8000,8340,9350,,P2000,P2000,3,0,13769,SCT007,BKN140,,,BR,26.9,92.4,,252,1.9,4231
2022-12-07 00:22:15,2.0,245,,1.1,4303,2.1,240,182.0,275.0,3.2,27.0,25.6,92.3,1009.5,1009.1,1009.1,9010,8000,8340,9350,,P2000,P2000,3,0,13753,SCT007,BKN140,,,BR,27.0,92.3,,245,2.0,4303
2022-12-07 00:23:15,1.3,220,,1.1,4398,2.0,238,148.0,275.0,3.2,27.0,25.6,92.3,1009.5,1009.1,1009.1,8860,8000,8340,9350,,P2000,P2000,3,0,13703,SCT007,BKN140,,,BR,27.0,92.3,,220,1.3,4398
2022-12-07 00:24:15,0.8,205,,0.8,4477,1.9,237,148.0,275.0,3.2,27.0,25.8,92.5,1009.5,1009.1,1009.1,8710,8000,8620,9350,,P2000,P2000,3,0,672,SCT007,BKN140,,,BR,27.0,92.5,,205,0.8,4477
2022-12-07 00:25:15,1.2,229,,0.9,4603,1.8,238,148.0,275.0,3.2,27.1,25.8,92.6,1009.5,1009.1,1009.1,8360,8000,8360,9350,,P2000,P2000,3,0,688,BKN007,BKN140,,,BR,27.1,92.6,,229,1.2,4603
2022-12-07 00:26:15,1.4,246,,0.8,4726,1.7,239,148.0,281.0,3.1,27.2,26.0,92.8,1009.5,1009.1,1009.1,8890,8000,8360,9350,,P2000,P2000,3,0,672,BKN007,BKN140,,,BR,27.2,92.8,,246,1.4,4726
2022-12-07 00:27:15,1.5,236,,1.0,4826,1.6,237,148.0,281.0,3.0,27.3,26.1,92.9,1009.5,1009.1,1009.1,8600,8000,8360,9350,,P2000,P2000,3,0,9605,BKN007,BKN140,,,BR,27.3,92.9,,236,1.5,4826
2022-12-07 00:28:15,1.7,203,,1.7,4947,1.6,231,148.0,281.0,3.0,27.4,26.2,92.9,1009.5,1009.1,1009.1,8760,8000,8360,9350,,P2000,P2000,3,0,655,BKN007,BKN140,,,BR,27.4,92.9,,203,1.7,4947
2022-12-07 00:29:15,1.6,193,,1.6,4986,1.5,226,148.0,281.0,3.0,27.4,26.2,92.8,1009.5,1009.1,1009.0,8220,8000,8220,9350,,P2000,P2000,3,0,9605,BKN007,BKN095,BKN140,,BR,27.4,92.8,,193,1.6,4986
2022-12-07 00:30:15,1.5,218,,1.3,5021,1.5,224,148.0,281.0,3.0,27.5,26.2,92.6,1009.5,1009.1,1009.0,8290,8000,8220,9010,,P2000,P2000,3,0,9654,BKN007,BKN095,BKN140,,BR,27.5,92.6,,218,1.5,5021
2022-12-07 00:31:15,1.8,239,,1.2,5078,1.5,223,148.0,281.0,3.0,27.5,26.1,92.1,1009.5,1009.1,1009.0,8950,8000,8220,9010,,P2000,P2000,3,0,9671,BKN007,BKN095,BKN140,,BR,27.5,92.1,,239,1.8,5078
2022-12-07 00:32:15,1.5,249,,0.8,5123,1.4,224,148.0,281.0,3.0,27.5,26.1,91.8,1009.5,1009.1,1009.0,9270,8000,8220,9270,,P2000,P2000,3,0,9687,BKN007,BKN095,BKN140,,BR,27.5,91.8,,249,1.5,5123
2022-12-07 00:33:15,1.1,258,,0.4,5301,1.4,231,172.0,283.0,3.0,27.5,26.0,91.3,1009.5,1009.1,1009.0,9740,8000,8220,9740,,P2000,P2000,3,0,9786,SCT007,BKN095,BKN140,,BR,27.5,91.3,,258,1.1,5301
2022-12-07 00:34:15,1.1,276,,0.1,5338,1.5,239,172.0,311.0,3.0,27.4,25.9,91.0,1009.5,1009.1,1009.0,9200,8000,8220,9740,,P2000,P2000,3,0,9769,SCT007,BKN095,BKN140,,BR,27.4,91.0,,276,1.1,5338
2022-12-07 00:35:15,1.3,284,,0.1,5381,1.5,242,172.0,313.0,3.0,27.4,25.9,91.0,1009.5,1009.1,1009.0,9040,8000,8220,9740,,P2000,P2000,3,0,606,SCT007,BKN095,BKN140,,BR,27.4,91.0,,284,1.3,5381
2022-12-07 00:36:15,1.3,267,,0.2,5440,1.5,243,172.0,313.0,3.0,27.4,25.9,91.1,1009.5,1009.1,1009.0,9160,8000,8220,9740,,P2000,P2000,3,0,639,SCT007,BKN095,BKN140,,BR,27.4,91.1,,267,1.3,5440
2022-12-07 00:37:15,1.1,250,,0.5,5371,1.4,245,172.0,313.0,2.5,27.4,25.9,91.2,1009.5,1009.1,1009.0,9050,8000,8220,9740,,P2000,P2000,3,0,393,SCT007,BKN095,BKN140,,BR,27.4,91.2,,250,1.1,5371
2022-12-07 00:38:15,0.8,267,,0.2,5368,1.3,255,184.0,1.0,2.5,27.4,25.9,91.5,1009.5,1009.1,1009.0,8900,8000,8220,9740,,P2000,P2000,3,0,377,SCT007,BKN095,BKN140,,BR,27.4,91.5,,267,0.8,5368
2022-12-07 00:39:15,0.7,279,,0.0,5395,1.2,261,223.0,1.0,2.5,27.4,26.0,91.7,1009.5,1009.1,1009.0,8620,9000,8290,9740,,P2000,P2000,3,0,393,BKN007,BKN095,OVC140,,BR,27.4,91.7,,279,0.7,5395
2022-12-07 00:40:15,1.2,276,,0.1,5441,1.2,267,223.0,1.0,2.5,27.5,26.0,91.7,1009.5,1009.1,1009.0,9080,9000,8620,9740,,P2000,P2000,3,0,557,BKN007,BKN095,OVC140,,BR,27.5,91.7,,276,1.2,5441
2022-12-07 00:41:15,1.6,278,,0.1,5547,1.2,270,223.0,1.0,2.5,27.5,26.1,91.9,1009.5,1009.1,1009.0,9330,9000,8620,9740,,P2000,P2000,3,0,540,BKN007,BKN095,OVC140,,BR,27.5,91.9,,278,1.6,5547
