date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-01-22 00:00:15,3.1,258,,1.2,4601,3.3,257,245.0,272.0,4.4,26.7,26.7,100.0,1008.1,1007.8,1007.8,8580,8000,7140,9830,,P2000,P2000,0,0,901,FEW011,OVC160,,,BR,26.7,100.0,,258,3.1,4601
2023-01-22 00:01:15,3.2,248,,1.7,4662,3.3,256,232.0,272.0,4.4,26.7,26.7,100.0,1008.1,1007.8,1007.8,8330,8000,7630,9830,,P2000,P2000,0,0,1278,FEW011,OVC160,,,BR,26.7,100.0,,248,3.2,4662
2023-01-22 00:02:15,3.3,238,,2.2,4746,3.3,253,231.0,270.0,4.4,26.7,26.7,100.0,1008.1,1007.8,1007.8,8440,8000,7820,9830,,P2000,P2000,0,0,852,FEW011,OVC160,,,BR,26.7,100.0,,238,3.3,4746
2023-01-22 00:03:15,3.1,245,,1.8,4810,3.3,252,231.0,278.0,4.4,26.7,26.7,100.0,1008.1,1007.8,1007.8,9070,8000,7820,9830,,P2000,P2000,0,0,15884,FEW011,OVC160,,,BR,26.7,100.0,,245,3.1,4810
2023-01-22 00:04:15,2.9,254,,1.3,4855,3.3,251,231.0,278.0,4.4,26.7,26.7,100.0,1008.1,1007.9,1007.8,8800,8000,7820,9830,,P2000,P2000,0,0,1409,SCT011,OVC160,,,BR,26.7,100.0,,254,2.9,4855
2023-01-22 00:05:15,2.8,258,,1.0,4923,3.2,252,231.0,278.0,4.4,26.7,26.7,100.0,1008.1,1007.9,1007.8,8950,8000,7820,9830,,P2000,P2000,0,0,803,SCT011,OVC160,,,BR,26.7,100.0,,258,2.8,4923
2023-01-22 00:06:15,3.2,266,,0.8,4987,3.2,254,231.0,281.0,4.6,26.8,26.8,100.0,1008.1,1007.9,1007.8,8860,8000,7820,9830,,P2000,P2000,0,0,14654,SCT011,OVC160,,,BR,26.8,100.0,,266,3.2,4987
2023-01-22 00:07:15,3.3,271,,0.5,5060,3.1,256,231.0,281.0,4.6,26.8,26.8,100.0,1008.1,1007.9,1007.8,9870,8000,7820,9870,,P2000,P2000,0,0,0,SCT011,OVC160,,,BR,26.8,100.0,,271,3.3,5060
2023-01-22 00:08:15,3.1,266,,0.7,5098,3.1,256,231.0,281.0,4.6,26.8,26.8,100.0,1008.1,1007.9,1007.8,9910,8000,7820,9910,,P2000,P2000,0,0,14589,SCT011,OVC160,,,BR,26.8,100.0,,266,3.1,5098
2023-01-22 00:09:15,3.5,264,,1.0,5104,3.2,257,231.0,281.0,4.6,26.8,26.8,100.0,1008.1,1007.9,1007.9,11440,9000,8330,11440,,P2000,P2000,0,0,393,SCT011,OVC160,,,BR,26.8,100.0,,264,3.5,5104
2023-01-22 00:10:15,3.5,268,,0.7,5163,3.2,259,231.0,281.0,4.6,26.8,26.8,100.0,1008.1,1007.9,1007.9,11290,9000,8330,11440,,P2000,P2000,0,0,0,SCT011,BKN160,,,BR,26.8,100.0,,268,3.5,5163
