date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-02-12 00:00:15,4.2,264,,1.2,,4.4,261,238.0,285.0,6.9,26.3,24.6,90.1,1010.5,1010.1,1010.0,,,,,,,,,,,,,,,,26.3,90.1,,264,4.2,
2023-02-12 00:01:15,4.6,259,,1.5,,4.4,260,238.0,285.0,6.9,26.3,24.7,90.1,1010.5,1010.1,1010.0,,,,,,,,,,,,,,,,26.3,90.1,,259,4.6,
2023-02-12 00:02:15,4.9,257,,1.9,,4.5,259,238.0,285.0,7.0,26.3,24.6,90.0,1010.5,1010.1,1010.0,,,,,,,,,,,,,,,,26.3,90.0,,257,4.9,
2023-02-12 00:03:15,5.7,259,,2.0,,4.6,259,238.0,285.0,7.5,26.3,24.6,89.8,1010.5,1010.2,1010.0,,,,,,,,,,,,,,,,26.3,89.8,,259,5.7,
2023-02-12 00:04:15,6.0,263,,1.8,,4.7,259,238.0,276.0,7.5,26.4,24.5,89.5,1010.5,1010.2,1010.0,,,,,,,,,,,,,,,,26.4,89.5,,263,6.0,
2023-02-12 00:05:15,5.6,266,,1.4,,4.8,261,243.0,282.0,7.5,26.4,24.5,89.1,1010.5,1010.2,1010.0,,,,,,,,,,,,,,,,26.4,89.1,,266,5.6,
2023-02-12 00:06:15,5.3,264,,1.5,,4.9,261,245.0,282.0,7.5,26.4,24.4,88.7,1010.5,1010.2,1010.1,,,,,,,,,,,,,,,,26.4,88.7,,264,5.3,
2023-02-12 00:07:15,4.7,260,,1.6,,4.9,262,245.0,282.0,7.5,26.4,24.4,88.6,1010.5,1010.2,1010.1,,,,,,,,,,,,,,,,26.4,88.6,,260,4.7,
2023-02-12 00:08:15,4.8,263,,1.4,,5.0,262,246.0,285.0,7.5,26.4,24.5,88.7,1010.5,1010.3,1010.1,,,,,,,,,,,,,,,,26.4,88.7,,263,4.8,
2023-02-12 00:09:15,5.2,269,,1.0,,5.2,263,246.0,285.0,7.5,26.4,24.5,88.8,1010.5,1010.3,1010.1,,,,,,,,,,,,,,,,26.4,88.8,,269,5.2,
2023-02-12 00:10:15,4.8,267,,1.1,,5.1,263,246.0,285.0,7.5,26.4,24.5,88.9,1010.5,1010.3,1010.1,,,,,,,,,,,,,,,,26.4,88.9,,267,4.8,
2023-02-12 00:11:15,5.0,260,,1.7,,5.3,263,249.0,285.0,7.5,26.5,24.6,89.1,1010.5,1010.3,1010.1,,,,,,,,,,,,,,,,26.5,89.1,,260,5.0,
2023-02-12 00:12:15,5.7,258,,2.1,,5.3,263,245.0,285.0,7.5,26.5,24.6,89.1,1010.5,1010.3,1010.1,,,,,,,,,,,,,,,,26.5,89.1,,258,5.7,
2023-02-12 00:13:15,5.1,266,,1.2,,5.1,264,245.0,285.0,7.5,26.5,24.6,89.0,1010.5,1010.3,1010.1,,,,,,,,,,,,,,,,26.5,89.0,,266,5.1,
2023-02-12 00:14:15,4.3,271,,0.7,,5.0,265,245.0,285.0,7.5,26.5,24.6,89.0,1010.5,1010.3,1010.1,,,,,,,,,,,,,,,,26.5,89.0,,271,4.3,
