date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2022-12-29 00:00:15,5.5,268,,1.1,4917,6.6,276,255.0,292.0,8.7,26.3,25.7,96.7,1010.5,1010.3,1010.1,16670,9999,16670,18750,,P2000,P2000,0,0,4436,BKN042,,,,None,26.3,96.7,,268,5.5,4917
2022-12-29 00:01:15,5.2,262,,1.6,4885,6.3,274,251.0,292.0,8.7,26.3,25.7,96.6,1010.5,1010.3,1010.1,16670,9999,16670,18750,,P2000,P2000,0,0,4338,BKN042,,,,None,26.3,96.6,,262,5.2,4885
2022-12-29 00:02:15,5.0,260,,1.7,4757,6.1,272,251.0,292.0,8.7,26.4,25.8,96.6,1010.5,1010.3,1010.1,17650,9999,16670,18750,,P2000,P2000,0,0,4355,BKN042,,,,None,26.4,96.6,,260,5.0,4757
2022-12-29 00:03:15,5.5,263,,1.6,4673,6.1,271,251.0,292.0,8.7,26.4,25.8,96.4,1010.5,1010.3,1010.1,16670,9999,16670,18750,,P2000,P2000,0,0,4421,BKN042,,,,None,26.4,96.4,,263,5.5,4673
2022-12-29 00:04:15,6.1,266,,1.5,4716,6.1,270,251.0,287.0,8.7,26.4,25.7,96.1,1010.5,1010.3,1010.1,17650,9999,16670,18750,,P2000,P2000,0,0,4700,BKN042,,,,VCTS,26.4,96.1,,266,6.1,4716
2022-12-29 00:05:15,5.3,264,,1.5,4800,5.8,268,251.0,284.0,8.2,26.4,25.7,95.6,1010.5,1010.3,1010.1,18750,9999,16670,18750,,P2000,P2000,0,0,0,BKN044,,,,VCTS,26.4,95.6,,264,5.3,4800
2022-12-29 00:06:15,4.7,258,,1.8,4965,5.6,266,240.0,284.0,8.2,26.5,25.7,95.4,1010.5,1010.3,1010.1,18750,9999,16670,18750,,P2000,P2000,0,0,0,BKN044,,,,VCTS,26.5,95.4,,258,4.7,4965
2022-12-29 00:07:15,5.7,249,,2.9,4987,5.6,263,233.0,284.0,8.7,26.5,25.7,95.0,1010.5,1010.3,1010.1,18750,9999,16670,18750,,P2000,P2000,0,0,0,BKN044,,,,VCTS,26.5,95.0,,249,5.7,4987
2022-12-29 00:08:15,6.4,244,,3.8,5012,5.6,259,230.0,284.0,8.7,26.5,25.7,94.7,1010.5,1010.3,1010.1,18750,9999,16670,18750,,P2000,P2000,0,0,0,BKN044,,,,VCTS,26.5,94.7,,244,6.4,5012
2022-12-29 00:09:15,7.1,245,,4.1,5046,5.8,257,230.0,276.0,9.1,26.6,25.7,94.5,1010.5,1010.3,1010.1,18750,9999,16670,18750,,P2000,P2000,0,0,0,BKN044,,,,VCTS,26.6,94.5,,245,7.1,5046
