date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-02-25 00:00:15,11.1,274,,1.2,,10.3,275,260.0,290.0,13.7,26.8,24.0,84.1,1010.2,1009.9,1009.7,,,,,,,,,,,,,,,,26.8,84.1,,274,11.1,
2023-02-25 00:01:15,10.9,277,,0.6,,10.6,276,264.0,290.0,13.7,26.8,24.0,84.1,1010.2,1009.9,1009.7,,,,,,,,,,,,,,,,26.8,84.1,,277,10.9,
2023-02-25 00:02:15,11.1,276,,0.8,,10.7,276,264.0,290.0,13.7,26.8,24.0,84.1,1010.2,1009.9,1009.7,,,,,,,,,,,,,,,,26.8,84.1,,276,11.1,
2023-02-25 00:03:15,11.1,276,,0.8,,10.8,276,264.0,289.0,13.7,26.8,24.0,83.9,1010.2,1009.8,1009.7,,,,,,,,,,,,,,,,26.8,83.9,,276,11.1,
2023-02-25 00:04:15,10.9,277,,0.6,,10.9,276,264.0,289.0,13.7,26.9,24.1,83.9,1010.2,1009.8,1009.7,,,,,,,,,,,,,,,,26.9,83.9,,277,10.9,
2023-02-25 00:05:15,11.0,276,,0.8,,10.8,276,264.0,289.0,13.7,26.9,24.1,83.9,1010.2,1009.8,1009.7,,,,,,,,,,,,,,,,26.9,83.9,,276,11.0,
2023-02-25 00:06:15,11.5,275,,1.0,,11.0,276,264.0,289.0,13.8,26.9,24.1,83.9,1010.2,1009.9,1009.7,,,,,,,,,,,,,,,,26.9,83.9,,275,11.5,
2023-02-25 00:07:15,10.9,277,,0.6,,10.9,276,264.0,289.0,13.8,27.0,24.2,83.8,1010.2,1009.9,1009.7,,,,,,,,,,,,,,,,27.0,83.8,,277,10.9,
2023-02-25 00:08:15,10.6,273,,1.3,,11.0,275,264.0,288.0,13.8,27.0,24.2,83.8,1010.2,1009.9,1009.7,,,,,,,,,,,,,,,,27.0,83.8,,273,10.6,
2023-02-25 00:09:15,10.6,270,,1.8,,10.9,275,262.0,288.0,13.8,27.0,24.2,83.9,1010.2,1009.9,1009.8,,,,,,,,,,,,,,,,27.0,83.9,,270,10.6,
2023-02-25 00:10:15,10.6,270,,1.8,,10.9,274,260.0,288.0,13.8,27.0,24.2,83.9,1010.2,1010.0,1009.8,,,,,,,,,,,,,,,,27.0,83.9,,270,10.6,
2023-02-25 00:11:15,11.2,268,,2.3,,11.0,273,252.0,288.0,15.4,27.0,24.2,83.8,1010.2,1010.0,1009.8,,,,,,,,,,,,,,,,27.0,83.8,,268,11.2,
2023-02-25 00:12:15,11.1,269,,2.1,,10.9,273,252.0,288.0,15.6,27.1,24.3,83.8,1010.5,1010.0,1009.9,,,,,,,,,,,,,,,,27.1,83.8,,269,11.1,
2023-02-25 00:13:15,11.5,271,,1.8,,11.0,272,252.0,288.0,15.8,27.1,24.3,83.7,1010.5,1010.0,1009.9,,,,,,,,,,,,,,,,27.1,83.7,,271,11.5,
2023-02-25 00:14:15,11.0,272,,1.5,,11.0,272,252.0,288.0,15.8,27.2,24.3,83.5,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,27.2,83.5,,272,11.0,
2023-02-25 00:15:15,11.1,265,,2.9,,11.1,270,252.0,288.0,15.8,27.2,24.3,83.3,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,27.2,83.3,,265,11.1,
2023-02-25 00:16:15,12.7,262,,3.9,,11.2,269,252.0,288.0,16.5,27.2,24.2,83.1,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,27.2,83.1,,262,12.7,
2023-02-25 00:17:15,13.9,267,,3.1,,11.6,268,252.0,285.0,16.8,27.2,24.1,82.8,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,27.2,82.8,,267,13.9,
2023-02-25 00:18:15,13.5,273,,1.6,,11.8,269,252.0,285.0,16.8,27.2,24.1,82.7,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,27.2,82.7,,273,13.5,
2023-02-25 00:19:15,12.8,274,,1.3,,12.1,269,252.0,285.0,16.8,27.2,24.1,82.6,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,27.2,82.6,,274,12.8,
2023-02-25 00:20:15,12.4,276,,0.9,,12.1,270,252.0,287.0,16.8,27.2,24.1,82.6,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,27.2,82.6,,276,12.4,
2023-02-25 00:21:15,11.4,277,,0.6,,12.1,271,252.0,287.0,16.8,27.2,24.2,82.6,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,27.2,82.6,,277,11.4,
2023-02-25 00:22:15,10.0,274,,1.1,,12.0,271,252.0,293.0,16.8,27.2,24.2,82.7,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,27.2,82.7,,274,10.0,
2023-02-25 00:23:15,9.0,275,,0.8,,11.6,272,252.0,293.0,16.8,27.2,24.3,83.0,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,27.2,83.0,,275,9.0,
2023-02-25 00:24:15,9.8,272,,1.4,,11.7,271,252.0,293.0,16.8,27.3,24.3,83.1,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,27.3,83.1,,272,9.8,
2023-02-25 00:25:15,11.9,268,,2.5,,11.8,272,256.0,293.0,18.1,27.3,24.4,83.1,1010.5,1010.1,1010.0,,,,,,,,,,,,,,,,27.3,83.1,,268,11.9,
2023-02-25 00:26:15,13.1,268,,2.7,,11.8,272,256.0,293.0,18.1,27.4,24.4,83.0,1010.5,1010.1,1009.9,,,,,,,,,,,,,,,,27.4,83.0,,268,13.1,
2023-02-25 00:27:15,13.3,272,,1.9,,11.7,273,256.0,293.0,18.1,27.4,24.4,83.0,1010.5,1010.1,1010.0,,,,,,,,,,,,,,,,27.4,83.0,,272,13.3,
