date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2022-12-19 00:00:15,3.3,266,,0.8,7143,3.3,264,216.0,308.0,5.7,29.0,26.5,86.1,1007.5,1007.1,1007.1,20000,9999,20000,20000,,P2000,P2000,0,0,0,NCD,,,,None,29.0,86.1,,266,3.3,7143
2022-12-19 00:01:15,3.1,270,,0.5,7135,3.2,263,216.0,310.0,5.7,29.0,26.5,86.2,1007.5,1007.1,1007.1,20000,9999,20000,20000,,P2000,P2000,0,0,0,NCD,,,,None,29.0,86.2,,270,3.1,7135
2022-12-19 00:02:15,2.9,256,,1.2,7184,3.2,261,216.0,310.0,5.7,29.0,26.5,85.8,1007.5,1007.1,1007.1,20000,9999,20000,20000,,P2000,P2000,0,0,0,NCD,,,,None,29.0,85.8,,256,2.9,7184
2022-12-19 00:03:15,2.6,274,,0.3,7221,3.2,264,216.0,314.0,5.7,29.1,26.6,85.9,1007.5,1007.1,1007.1,20000,9999,20000,20000,,P2000,P2000,0,0,0,NCD,,,,None,29.1,85.9,,274,2.6,7221
2022-12-19 00:04:15,2.6,299,,0.8,7329,3.3,271,220.0,315.0,5.7,29.1,26.6,85.9,1007.5,1007.1,1007.1,20000,9999,20000,20000,,P2000,P2000,0,0,0,NCD,,,,None,29.1,85.9,,299,2.6,7329
2022-12-19 00:05:15,2.1,308,,1.0,7321,3.1,277,237.0,329.0,5.7,29.1,26.7,86.3,1007.5,1007.1,1007.1,20000,9999,20000,20000,,P2000,P2000,0,0,0,NCD,,,,None,29.1,86.3,,308,2.1,7321
2022-12-19 00:06:15,1.5,329,,1.1,7292,2.8,283,237.0,16.0,5.2,29.1,26.7,86.2,1007.5,1007.1,1007.1,20000,9999,20000,20000,,P2000,P2000,0,0,0,NCD,,,,None,29.1,86.2,,329,1.5,7292
2022-12-19 00:07:15,1.1,335,,0.9,7184,2.5,287,237.0,24.0,4.5,29.1,26.7,86.6,1007.5,1007.2,1007.1,20000,9999,20000,20000,,P2000,P2000,0,0,0,NCD,,,,None,29.1,86.6,,335,1.1,7184
2022-12-19 00:08:15,1.4,342,,1.2,7232,2.3,293,185.0,51.0,4.5,29.0,26.6,86.6,1007.5,1007.2,1007.1,20000,9999,20000,20000,,P2000,P2000,0,0,0,NCD,,,,None,29.0,86.6,,342,1.4,7232
2022-12-19 00:09:15,2.4,341,,2.1,7202,2.3,303,185.0,51.0,4.2,29.0,26.5,86.6,1007.5,1007.2,1007.1,20000,9999,20000,20000,,P2000,P2000,0,0,2885,NCD,,,,None,29.0,86.6,,341,2.4,7202
