date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-01-11 00:00:15,8.5,93,,1.0,4679,8.6,100,80.0,135.0,13.2,28.2,25.1,83.3,1011.2,1010.8,1010.6,37500,9999,37500,50000,,P2000,P2000,0,0,0,NCD,,,,None,28.2,83.3,,93,8.5,4679
2023-01-11 00:01:15,8.4,99,,0.1,4712,8.5,99,80.0,135.0,13.2,28.3,25.2,83.5,1011.2,1010.8,1010.6,37500,9999,37500,50000,,P2000,P2000,0,0,0,NCD,,,,None,28.3,83.5,,99,8.4,4712
2023-01-11 00:02:15,9.5,95,,0.8,4747,8.6,98,80.0,135.0,13.2,28.3,25.3,83.8,1011.2,1010.8,1010.7,37500,9999,37500,50000,,P2000,P2000,0,0,0,NCD,,,,None,28.3,83.8,,95,9.5,4747
2023-01-11 00:03:15,8.9,94,,0.9,4778,8.5,97,80.0,135.0,13.2,28.3,25.3,83.6,1011.2,1010.8,1010.7,42860,9999,37500,50000,,P2000,P2000,0,0,0,NCD,,,,None,28.3,83.6,,94,8.9,4778
2023-01-11 00:04:15,7.0,106,,0.7,4806,8.3,98,80.0,135.0,13.2,28.3,25.2,83.4,1011.2,1010.9,1010.7,42860,9999,37500,50000,,P2000,P2000,0,0,0,NCD,,,,None,28.3,83.4,,106,7.0,4806
2023-01-11 00:05:15,6.0,119,,2.0,4823,8.1,101,80.0,137.0,13.2,28.4,25.2,82.8,1011.2,1010.9,1010.7,42860,9999,37500,50000,,P2000,P2000,0,0,0,NCD,,,,None,28.4,82.8,,119,6.0,4823
2023-01-11 00:06:15,6.5,113,,1.5,4836,7.8,100,80.0,137.0,11.6,28.5,25.2,82.3,1011.2,1010.9,1010.7,42860,9999,37500,50000,,P2000,P2000,0,0,0,NCD,,,,None,28.5,82.3,,113,6.5,4836
2023-01-11 00:07:15,6.2,98,,0.2,4853,7.7,100,73.0,137.0,11.6,28.5,25.2,82.0,1011.2,1010.9,1010.8,37500,9999,37500,50000,,P2000,P2000,0,0,0,NCD,,,,None,28.5,82.0,,98,6.2,4853
2023-01-11 00:08:15,7.3,93,,0.9,4870,7.7,100,73.0,137.0,11.6,28.6,25.3,81.9,1011.2,1010.9,1010.8,42860,9999,37500,42860,,P2000,P2000,0,0,0,NCD,,,,None,28.6,81.9,,93,7.3,4870
2023-01-11 00:09:15,8.4,96,,0.6,4884,7.6,101,73.0,137.0,11.6,28.6,25.3,81.6,1011.2,1010.9,1010.8,42860,9999,37500,42860,,P2000,P2000,0,0,0,NCD,,,,None,28.6,81.6,,96,8.4,4884
2023-01-11 00:10:15,9.1,112,,1.9,4899,7.8,104,73.0,137.0,12.2,28.6,25.2,81.3,1011.2,1010.9,1010.8,42860,9999,37500,42860,,P2000,P2000,0,0,0,NCD,,,,None,28.6,81.3,,112,9.1,4899
2023-01-11 00:11:15,10.0,126,,4.4,4907,7.9,107,73.0,137.0,12.3,28.6,25.1,80.8,1011.2,1010.9,1010.8,50000,9999,37500,50000,,P2000,P2000,0,0,0,NCD,,,,None,28.6,80.8,,126,10.0,4907
2023-01-11 00:12:15,9.2,129,,4.5,4925,7.8,110,73.0,137.0,12.3,28.6,24.9,79.9,1011.2,1010.9,1010.8,50000,9999,37500,50000,,P2000,P2000,0,0,0,NCD,,,,None,28.6,79.9,,129,9.2,4925
2023-01-11 00:13:15,8.6,122,,3.2,4948,7.8,112,73.0,137.0,12.3,28.6,24.6,79.0,1011.2,1010.9,1010.7,50000,9999,37500,50000,,P2000,P2000,0,0,0,NCD,,,,None,28.6,79.0,,122,8.6,4948
2023-01-11 00:14:15,8.8,115,,2.3,4967,8.1,112,73.0,137.0,12.3,28.6,24.4,77.7,1011.2,1010.9,1010.8,50000,9999,37500,50000,,P2000,P2000,0,0,0,NCD,,,,None,28.6,77.7,,115,8.8,4967
2023-01-11 00:15:15,9.1,117,,2.7,4794,8.5,112,73.0,134.0,12.4,28.7,24.2,76.6,1011.2,1010.9,1010.7,37500,9999,37500,50000,,P2000,P2000,0,0,0,NCD,,,,None,28.7,76.6,,117,9.1,4794
