date (yyyy-MM-dd HH:mm:ss),windAlg.Spd_2m_kt,windAlg.Dir_2m,windAlg.GustAv_10m_kt,windAlg.SpdX_2m_kt,ALgt_1m_cd/m2,windAlg.Spd_10m_kt,windAlg.Dir_10m,windAlg.DirCCw_10m,windAlg.DirCw_10m,windAlg.Peak_10m_kt,zenoAlg.AT_5m_C,zenoAlg.DP_5m_C,zenoAlg.RH_5m,baroAlg.QNH_1m_mb,baroAlg.QFE_1m_mb,baroAlg.BPLow_1m_mb,visiAlg.F_Vis_1m_m,visiAlg.F_Vis_10m_m,visiAlg.VisMn_10m_m,visiAlg.VisMx_10m_m,runway,touchdown.message,rollout.message,touchdown.edge,touchdown.center,ceilAlg.Base_30s_ft,ceilAlg.layer1_report,ceilAlg.layer2_report,ceilAlg.layer3_report,ceilAlg.layer4_report,visiAlg.PW_METAR,zenoAlg.AT_5m_C,zenoAlg.RH_5m,baroAlg.BPLow_1m_Mb,windAlg.Dir_2m,windAlg.Spd_2m_kt,ALgt_1m_cd/m2
2023-02-10 00:00:15,5.3,247,,2.9,4295,6.2,239,219.0,268.0,9.6,26.0,26.0,100.0,1008.1,1007.8,1007.6,6980,6000,4760,7320,,M,M,,,0,FEW002,,,,BR,26.0,100.0,,247,5.3,4295
2023-02-10 00:01:15,6.3,246,,3.5,4326,6.5,239,219.0,268.0,10.1,26.1,26.1,100.0,1008.1,1007.8,1007.6,5770,6000,5260,7320,,M,M,,,0,FEW002,,,,BR,26.1,100.0,,246,6.3,4326
2023-02-10 00:02:15,6.3,247,,3.4,4361,6.6,241,221.0,271.0,10.1,26.1,26.1,100.0,1008.1,1007.8,1007.6,6380,6000,5260,7320,,M,M,,,0,FEW002,,,,BR,26.1,100.0,,247,6.3,4361
2023-02-10 00:03:15,5.1,254,,2.4,4366,6.4,243,221.0,271.0,10.1,26.1,26.1,100.0,1008.1,1007.8,1007.6,6980,6000,5770,7320,,M,M,,,0,FEW002,,,,BR,26.1,100.0,,254,5.1,4366
2023-02-10 00:04:15,5.2,260,,1.8,4435,6.3,246,221.0,279.0,10.1,26.2,26.2,100.0,1008.1,1007.8,1007.6,6380,6000,5770,7320,,M,M,,,0,NCD,,,,BR,26.2,100.0,,260,5.2,4435
2023-02-10 00:05:15,5.5,258,,2.1,4450,6.1,247,221.0,279.0,10.1,26.2,26.2,100.0,1008.1,1007.8,1007.6,6380,6000,5770,7320,,M,M,,,0,NCD,,,,BR,26.2,100.0,,258,5.5,4450
2023-02-10 00:06:15,5.0,254,,2.2,4436,5.8,249,221.0,279.0,10.1,26.2,26.2,100.0,1008.1,1007.8,1007.6,6380,6000,5770,7320,,M,M,,,0,NCD,,,,BR,26.2,100.0,,254,5.0,4436
2023-02-10 00:07:15,5.7,256,,2.3,4493,5.8,250,221.0,279.0,10.1,26.2,26.2,100.0,1008.1,1007.8,1007.6,6520,6000,5770,6980,,M,M,,,0,NCD,,,,BR,26.2,100.0,,256,5.7,4493
2023-02-10 00:08:15,6.8,252,,3.2,4519,5.7,252,228.0,279.0,10.1,26.2,26.2,100.0,1008.1,1007.8,1007.6,8110,6000,5770,8110,,M,M,,,0,NCD,,,,BR,26.2,100.0,,252,6.8,4519
2023-02-10 00:09:15,6.6,248,,3.5,4480,5.8,252,228.0,279.0,10.1,26.2,26.2,100.0,1008.1,1007.8,1007.6,9680,6000,5770,9680,,M,M,,,0,NCD,,,,BR,26.2,100.0,,248,6.6,4480
